index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
85,21,1,0.111613,-1,0.00898159,25,0.0321963,-1,0.00214724
86,21,2,0.112911,-3,0.00652761,25,0.0321963,-2,0.000920245
87,21,3,0.114209,-2,0.0077546,22,0.0285153,-3,-0.000306748
88,21,4,0.115506,-1,0.00898159,20,0.0260614,-9,-0.00766871
89,21,5,0.116804,5,0.0163436,15,0.0199264,-12,-0.0113497
90,21,6,0.118102,-10,-0.00206135,17,0.0223804,-8,-0.00644172
91,21,7,0.1194,-8,0.000392638,24,0.0309693,-8,-0.00644172
92,22,0,0.120698,2,0.0126626,25,0.0321963,-8,-0.00644172
93,22,1,0.121995,5,0.0163436,30,0.0383313,-4,-0.00153374
94,22,2,0.123293,1,0.0114356,30,0.0383313,-8,-0.00644172
95,22,3,0.124591,-2,0.0077546,34,0.0432393,-7,-0.00521472
96,22,4,0.125889,2,0.0126626,32,0.0407853,-4,-0.00153374
97,22,5,0.127187,3,0.0138896,29,0.0371043,1,0.00460123
98,22,6,0.128485,4,0.0151166,25,0.0321963,0,0.00337423
99,22,7,0.129782,8,0.0200245,17,0.0223804,0,0.00337423
100,23,0,0.13108,9,0.0212515,22,0.0285153,6,0.0107362
101,23,1,0.132378,3,0.0138896,27,0.0346503,-6,-0.00398773
102,23,2,0.133676,1,0.0114356,25,0.0321963,2,0.00582822
103,23,3,0.134974,-1,0.00898159,27,0.0346503,7,0.0119632
104,23,4,0.136272,2,0.0126626,27,0.0346503,3,0.00705521
105,23,5,0.137569,3,0.0138896,26,0.0334233,-7,-0.00521472
106,23,6,0.138867,2,0.0126626,30,0.0383313,-8,-0.00644172
107,24,0,0.140165,2,0.0126626,26,0.0334233,-4,-0.00153374
108,24,1,0.141463,1,0.0114356,24,0.0309693,-5,-0.00276074
109,24,2,0.142761,2,0.0126626,29,0.0371043,1,0.00460123
110,24,3,0.144059,3,0.0138896,34,0.0432393,4,0.00828221
111,24,4,0.145356,3,0.0138896,36,0.0456933,2,0.00582822
112,24,5,0.146654,-6,0.00284663,30,0.0383313,-7,-0.00521472
113,24,6,0.147952,-8,0.000392638,32,0.0407853,-2,0.000920245
114,24,7,0.14925,-6,0.00284663,38,0.0481472,-6,-0.00398773
115,25,0,0.150548,-13,-0.00574233,34,0.0432393,-6,-0.00398773
116,25,1,0.151845,-10,-0.00206135,30,0.0383313,-5,-0.00276074
117,25,2,0.153143,-11,-0.00328834,38,0.0481472,-2,0.000920245
118,25,3,0.154441,-11,-0.00328834,41,0.0518282,-1,0.00214724
119,25,4,0.155739,-7,0.00161963,40,0.0506012,-6,-0.00398773
120,25,5,0.157037,-5,0.00407362,41,0.0518282,-8,-0.00644172
121,25,6,0.158335,-2,0.0077546,42,0.0530552,-7,-0.00521472
122,25,7,0.159632,4,0.0151166,41,0.0518282,-9,-0.00766871
123,26,0,0.16093,1,0.0114356,43,0.0542822,-6,-0.00398773
124,26,1,0.162228,-4,0.00530061,46,0.0579632,-7,-0.00521472
125,26,2,0.163526,-5,0.00407362,48,0.0604172,-8,-0.00644172
126,26,3,0.164824,-6,0.00284663,43,0.0542822,-10,-0.00889571
127,26,4,0.166122,-5,0.00407362,41,0.0518282,-4,-0.00153374
128,26,5,0.167419,-8,0.000392638,51,0.0640982,2,0.00582822
129,26,6,0.168717,-6,0.00284663,50,0.0628712,-2,0.000920245
130,27,0,0.170015,-3,0.00652761,43,0.0542822,0,0.00337423
131,27,1,0.171313,-5,0.00407362,42,0.0530552,-3,-0.000306748
132,27,2,0.172611,-6,0.00284663,43,0.0542822,0,0.00337423
133,27,3,0.173908,-8,0.000392638,39,0.0493742,-1,0.00214724
134,27,4,0.175206,-7,0.00161963,40,0.0506012,-4,-0.00153374
135,27,5,0.176504,0,0.0102086,38,0.0481472,-6,-0.00398773
136,27,6,0.177802,8,0.0200245,40,0.0506012,1,0.00460123
137,27,7,0.1791,11,0.0237055,38,0.0481472,2,0.00582822
138,28,0,0.180398,1,0.0114356,31,0.0395583,-4,-0.00153374
139,28,1,0.181695,-9,-0.000834356,34,0.0432393,0,0.00337423
140,28,2,0.182993,-9,-0.000834356,38,0.0481472,5,0.0095092
141,28,3,0.184291,-11,-0.00328834,39,0.0493742,-1,0.00214724
142,28,4,0.185589,-15,-0.00819632,39,0.0493742,-2,0.000920245
143,28,5,0.186887,-12,-0.00451534,42,0.0530552,5,0.0095092
144,28,6,0.188185,-4,0.00530061,44,0.0555092,1,0.00460123
145,28,7,0.189482,-3,0.00652761,35,0.0444663,-1,0.00214724
146,29,0,0.19078,-3,0.00652761,29,0.0371043,-5,-0.00276074
147,29,1,0.192078,0,0.0102086,28,0.0358773,-6,-0.00398773
148,29,2,0.193376,6,0.0175706,28,0.0358773,-7,-0.00521472
149,29,3,0.194674,3,0.0138896,28,0.0358773,-3,-0.000306748
150,29,4,0.195971,1,0.0114356,28,0.0358773,-10,-0.00889571
151,29,5,0.197269,1,0.0114356,31,0.0395583,-14,-0.0138037
152,29,6,0.198567,1,0.0114356,29,0.0371043,-9,-0.00766871
153,30,0,0.199865,-3,0.00652761,29,0.0371043,-5,-0.00276074
154,30,1,0.201163,0,0.0102086,28,0.0358773,-6,-0.00398773
155,30,2,0.202461,6,0.0175706,28,0.0358773,-7,-0.00521472
156,30,3,0.203758,3,0.0138896,28,0.0358773,-3,-0.000306748
157,30,4,0.205056,1,0.0114356,28,0.0358773,-10,-0.00889571
158,30,5,0.206354,1,0.0114356,31,0.0395583,-14,-0.0138037
159,30,6,0.207652,1,0.0114356,29,0.0371043,-9,-0.00766871
160,31,0,0.20895,-1,0.00898159,27,0.0346503,-9,-0.00766871
161,31,1,0.210248,4,0.0151166,31,0.0395583,-7,-0.00521472
162,31,2,0.211545,12,0.0249325,37,0.0469202,-5,-0.00276074
163,31,3,0.212843,9,0.0212515,39,0.0493742,-4,-0.00153374
164,31,4,0.214141,2,0.0126626,38,0.0481472,-4,-0.00153374
165,31,5,0.215439,4,0.0151166,31,0.0395583,-3,-0.000306748
166,31,6,0.216737,5,0.0163436,30,0.0383313,-4,-0.00153374
167,31,7,0.218035,6,0.0175706,36,0.0456933,-7,-0.00521472
168,31,8,0.219332,0,0.0102086,38,0.0481472,-9,-0.00766871
169,31,9,0.22063,-2,0.0077546,38,0.0481472,-8,-0.00644172
170,32,0,0.221928,-2,0.0077546,36,0.0456933,-9,-0.00766871
171,32,1,0.223226,-6,0.00284663,33,0.0420123,-1,0.00214724
172,32,2,0.224524,2,0.0126626,34,0.0432393,-6,-0.00398773
173,32,3,0.225821,-2,0.0077546,34,0.0432393,-11,-0.0101227
174,32,4,0.227119,-8,0.000392638,27,0.0346503,-3,-0.000306748
175,32,5,0.228417,-6,0.00284663,28,0.0358773,-3,-0.000306748
176,33,0,0.229715,2,0.0126626,26,0.0334233,1,0.00460123
177,33,1,0.231013,2,0.0126626,28,0.0358773,0,0.00337423
178,33,2,0.232311,1,0.0114356,26,0.0334233,-4,-0.00153374
179,33,3,0.233608,2,0.0126626,26,0.0334233,-3,-0.000306748
180,33,4,0.234906,1,0.0114356,30,0.0383313,-6,-0.00398773
181,33,5,0.236204,4,0.0151166,27,0.0346503,-5,-0.00276074
182,33,6,0.237502,5,0.0163436,25,0.0321963,-2,0.000920245
183,34,0,0.2388,7,0.0187975,18,0.0236074,-4,-0.00153374
184,34,1,0.240098,6,0.0175706,15,0.0199264,-1,0.00214724
185,34,2,0.241395,-7,0.00161963,21,0.0272883,-3,-0.000306748
186,34,3,0.242693,-1,0.00898159,22,0.0285153,-5,-0.00276074
187,34,4,0.243991,-5,0.00407362,21,0.0272883,1,0.00460123
188,34,5,0.245289,-3,0.00652761,24,0.0309693,-2,0.000920245
189,34,6,0.246587,2,0.0126626,24,0.0309693,-7,-0.00521472
190,34,7,0.247884,1,0.0114356,19,0.0248344,4,0.00828221
191,35,0,0.249182,2,0.0126626,18,0.0236074,-1,0.00214724
192,35,1,0.25048,-2,0.0077546,12,0.0162454,-4,-0.00153374
193,35,2,0.251778,-6,0.00284663,12,0.0162454,-2,0.000920245
194,35,3,0.253076,-9,-0.000834356,20,0.0260614,-6,-0.00398773
195,35,4,0.254374,-7,0.00161963,23,0.0297423,-11,-0.0101227
196,35,5,0.255671,2,0.0126626,16,0.0211534,-9,-0.00766871
