index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00125408,-4,0.0525265,-208,-0.11771,8096,9.75952
1,10,1,0.00250816,-64,-0.0183276,-204,-0.112916,8192,9.87649
2,10,2,0.00376225,-4,0.0525265,-232,-0.146475,8128,9.79851
3,10,3,0.00501633,-24,0.0289085,-196,-0.103327,8148,9.82288
4,10,4,0.00627041,-40,0.0100141,-180,-0.0841503,8164,9.84238
5,10,5,0.00752449,-8,0.0478029,-212,-0.122504,8128,9.79851
6,10,6,0.00877858,0,0.0572501,-232,-0.146475,8160,9.8375
7,10,7,0.0100327,-8,0.0478029,-200,-0.108121,8112,9.77902
8,10,8,0.0112867,-24,0.0289085,-196,-0.103327,8124,9.79364
9,10,9,0.0125408,-28,0.0241849,-192,-0.098533,8120,9.78876
10,10,10,0.0137949,-24,0.0289085,-232,-0.146475,8120,9.78876
11,10,11,0.015049,4,0.0619738,-176,-0.0793561,8144,9.81801
12,11,0,0.0163031,-4,0.0525265,-208,-0.11771,8096,9.75952
13,11,1,0.0175572,-64,-0.0183276,-204,-0.112916,8192,9.87649
14,11,2,0.0188112,-4,0.0525265,-232,-0.146475,8128,9.79851
15,11,3,0.0200653,-24,0.0289085,-196,-0.103327,8148,9.82288
16,11,4,0.0213194,-40,0.0100141,-180,-0.0841503,8164,9.84238
17,11,5,0.0225735,-8,0.0478029,-212,-0.122504,8128,9.79851
18,11,6,0.0238276,0,0.0572501,-232,-0.146475,8160,9.8375
19,11,7,0.0250816,-8,0.0478029,-200,-0.108121,8112,9.77902
20,11,8,0.0263357,-24,0.0289085,-196,-0.103327,8124,9.79364
21,11,9,0.0275898,-28,0.0241849,-192,-0.098533,8120,9.78876
22,11,10,0.0288439,-24,0.0289085,-232,-0.146475,8120,9.78876
23,11,11,0.030098,4,0.0619738,-176,-0.0793561,8144,9.81801
24,12,0,0.0313521,-20,0.0336321,-184,-0.0889446,8136,9.80826
25,12,1,0.0326061,-48,0.000566833,-184,-0.0889446,8136,9.80826
26,13,0,0.0338602,-4,0.0525265,-188,-0.0937388,8128,9.79851
27,13,1,0.0351143,-4,0.0525265,-212,-0.122504,8104,9.76927
28,13,2,0.0363684,-56,-0.00888039,-196,-0.103327,8160,9.8375
29,13,3,0.0376225,-72,-0.0277748,-232,-0.146475,8148,9.82288
