index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.0100331,0,0,0,0,0,0
1,11,0,0.0200662,0,0,0,0,0,0
2,12,0,0.0300993,0,0,0,0,0,0
3,13,0,0.0401325,0,0,0,0,0,0
4,14,0,0.0501656,0,0,0,0,0,0
5,15,0,0.0601987,0,0,0,0,0,0
6,16,0,0.0702318,0,0,0,0,0,0
7,17,0,0.0802649,0,0,0,0,0,0
8,18,0,0.090298,0,0,0,0,0,0
9,19,0,0.100331,0,0,0,0,0,0
10,20,0,0.110364,0,0,0,0,0,0
11,21,0,0.120397,0,0,0,0,0,0
12,22,0,0.13043,0,0,0,0,0,0
13,23,0,0.140464,0,0,0,0,0,0
14,24,0,0.150497,0,0,0,0,0,0
15,25,0,0.16053,0,0,0,0,0,0
16,26,0,0.170563,0,0,0,0,0,0
17,27,0,0.180596,0,0,0,0,0,0
18,28,0,0.190629,0,0,0,0,0,0
19,29,0,0.200662,0,0,0,0,0,0
20,30,0,0.210695,0,0,0,0,0,0
21,31,0,0.220728,0,0,0,0,0,0
22,32,0,0.230762,0,0,0,0,0,0
23,33,0,0.240795,0,0,0,0,0,0
24,34,0,0.250828,0,0,0,0,0,0
25,35,0,0.260861,0,0,0,0,0,0
26,36,0,0.270894,0,0,0,0,0,0
27,37,0,0.280927,0,0,0,0,0,0
28,38,0,0.29096,0,0,0,0,0,0
29,39,0,0.300993,0,0,0,0,0,0
30,40,0,0.311026,0,0,0,0,0,0
31,41,0,0.32106,0,0,0,0,0,0
32,42,0,0.331093,0,0,0,0,0,0
33,43,0,0.341126,0,0,0,0,0,0
34,44,0,0.351159,0,0,0,0,0,0
35,45,0,0.361192,0,0,0,0,0,0
36,46,0,0.371225,0,0,0,0,0,0
37,47,0,0.381258,0,0,0,0,0,0
38,48,0,0.391291,0,0,0,0,0,0
39,49,0,0.401325,0,0,0,0,0,0
40,50,0,0.411358,0,0,0,0,0,0
41,51,0,0.421391,0,0,0,0,0,0
42,52,0,0.431424,0,0,0,0,0,0
43,53,0,0.441457,0,0,0,0,0,0
44,54,0,0.45149,0,0,0,0,0,0
45,55,0,0.461523,0,0,0,0,0,0
46,56,0,0.471556,0,0,0,0,0,0
47,57,0,0.481589,0,0,0,0,0,0
48,58,0,0.491623,0,0,0,0,0,0
49,59,0,0.501656,0,0,0,0,0,0
50,60,0,0.511689,0,0,0,0,0,0
51,61,0,0.521722,0,0,0,0,0,0
52,62,0,0.531755,0,0,0,0,0,0
53,63,0,0.541788,0,0,0,0,0,0
54,64,0,0.551821,0,0,0,0,0,0
55,65,0,0.561854,0,0,0,0,0,0
56,66,0,0.571887,0,0,0,0,0,0
57,67,0,0.581921,0,0,0,0,0,0
58,68,0,0.591954,0,0,0,0,0,0
59,69,0,0.601987,0,0,0,0,0,0
60,70,0,0.61202,0,0,0,0,0,0
61,71,0,0.622053,0,0,0,0,0,0
62,72,0,0.632086,0,0,0,0,0,0
63,73,0,0.642119,0,0,0,0,0,0
64,74,0,0.652152,0,0,0,0,0,0
65,75,0,0.662185,0,0,0,0,0,0
66,76,0,0.672219,0,0,0,0,0,0
67,77,0,0.682252,0,0,0,0,0,0
68,78,0,0.692285,0,0,0,0,0,0
69,79,0,0.702318,0,0,0,0,0,0
70,80,0,0.712351,0,0,0,0,0,0
71,81,0,0.722384,0,0,0,0,0,0
72,82,0,0.732417,0,0,0,0,0,0
73,83,0,0.74245,0,0,0,0,0,0
74,84,0,0.752483,0,0,0,0,0,0
75,85,0,0.762517,0,0,0,0,0,0
76,86,0,0.77255,0,0,0,0,0,0
77,87,0,0.782583,0,0,0,0,0,0
78,88,0,0.792616,0,0,0,0,0,0
79,89,0,0.802649,0,0,0,0,0,0
80,90,0,0.812682,0,0,0,0,0,0
81,91,0,0.822715,0,0,0,0,0,0
82,92,0,0.832748,0,0,0,0,0,0
83,93,0,0.842781,0,0,0,0,0,0
