index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
82,19,6,0.104337,-56,-0.00888039,-256,-0.17524,8136,9.80826
83,19,7,0.105594,-64,-0.0183276,-296,-0.223182,8144,9.81801
84,20,0,0.106851,-48,0.000566833,-280,-0.204006,8172,9.85212
85,20,1,0.108108,-48,0.000566833,-288,-0.213594,8140,9.81313
86,20,2,0.109365,-72,-0.0277748,-296,-0.223182,8112,9.77902
87,20,3,0.110622,-24,0.0289085,-296,-0.223182,8088,9.74977
88,20,4,0.111879,-88,-0.0466693,-264,-0.184829,8144,9.81801
89,20,5,0.113136,-40,0.0100141,-280,-0.204006,8128,9.79851
90,20,6,0.114393,-64,-0.0183276,-272,-0.194417,8176,9.857
91,20,7,0.115651,-40,0.0100141,-264,-0.184829,8172,9.85212
92,21,0,0.116908,-88,-0.0466693,-296,-0.223182,8148,9.82288
93,21,1,0.118165,-40,0.0100141,-264,-0.184829,8112,9.77902
94,21,2,0.119422,-56,-0.00888039,-256,-0.17524,8068,9.7254
95,21,3,0.120679,-40,0.0100141,-240,-0.156063,8104,9.76927
96,21,4,0.121936,-64,-0.0183276,-248,-0.165652,8120,9.78876
97,21,5,0.123193,8,0.0666974,-256,-0.17524,8136,9.80826
98,21,6,0.12445,0,0.0572501,-224,-0.136887,8096,9.75952
99,21,7,0.125707,-40,0.0100141,-248,-0.165652,8072,9.73028
100,22,0,0.126964,-12,0.0430793,-244,-0.160858,8164,9.84238
101,22,1,0.128221,-8,0.0478029,-216,-0.127298,8152,9.82775
102,22,2,0.129478,8,0.0666974,-192,-0.098533,8164,9.84238
103,22,3,0.130735,-16,0.0383557,-168,-0.0697677,8152,9.82775
104,22,4,0.131992,-8,0.0478029,-152,-0.0505909,8152,9.82775
105,22,5,0.13325,-28,0.0241849,-176,-0.0793561,8180,9.86187
106,22,6,0.134507,-24,0.0289085,-168,-0.0697677,8120,9.78876
107,22,7,0.135764,8,0.0666974,-180,-0.0841503,8120,9.78876
108,23,0,0.137021,-4,0.0525265,-184,-0.0889446,8120,9.78876
109,23,1,0.138278,-12,0.0430793,-168,-0.0697677,8156,9.83263
110,23,2,0.139535,-16,0.0383557,-128,-0.0218256,8180,9.86187
111,23,3,0.140792,-12,0.0430793,-120,-0.0122372,8120,9.78876
112,23,4,0.142049,48,0.113933,-88,0.0261165,8080,9.74002
113,23,5,0.143306,40,0.104486,-128,-0.0218256,8120,9.78876
114,23,6,0.144563,16,0.0761446,-136,-0.0314141,8156,9.83263
115,23,7,0.14582,-28,0.0241849,-136,-0.0314141,8176,9.857
116,24,0,0.147077,-16,0.0383557,-128,-0.0218256,8128,9.79851
117,24,1,0.148334,64,0.132828,-136,-0.0314141,8188,9.87162
118,24,2,0.149591,-28,0.0241849,-120,-0.0122372,8168,9.84725
119,24,3,0.150849,4,0.0619738,-112,-0.0026488,8136,9.80826
120,24,4,0.152106,40,0.104486,-112,-0.0026488,8120,9.78876
121,24,5,0.153363,24,0.0855918,-120,-0.0122372,8164,9.84238
122,24,6,0.15462,32,0.095039,-120,-0.0122372,8188,9.87162
123,24,7,0.155877,-4,0.0525265,-112,-0.0026488,8184,9.86675
124,25,0,0.157134,4,0.0619738,-152,-0.0505909,8164,9.84238
125,25,1,0.158391,-20,0.0336321,-104,0.00693962,8064,9.72053
126,25,2,0.159648,-24,0.0289085,-176,-0.0793561,8128,9.79851
127,25,3,0.160905,-8,0.0478029,-164,-0.0649735,8120,9.78876
128,25,4,0.162162,-16,0.0383557,-144,-0.0410025,8144,9.81801
129,25,5,0.163419,-12,0.0430793,-196,-0.103327,8152,9.82775
130,25,6,0.164676,-24,0.0289085,-176,-0.0793561,8144,9.81801
131,25,7,0.165933,-40,0.0100141,-176,-0.0793561,8164,9.84238
132,26,0,0.16719,-24,0.0289085,-188,-0.0937388,8172,9.85212
133,26,1,0.168448,-44,0.00529044,-224,-0.136887,8180,9.86187
134,26,2,0.169705,-56,-0.00888039,-224,-0.136887,8160,9.8375
135,26,3,0.170962,-64,-0.0183276,-240,-0.156063,8132,9.80338
136,26,4,0.172219,-64,-0.0183276,-216,-0.127298,8172,9.85212
137,26,5,0.173476,-56,-0.00888039,-232,-0.146475,8192,9.87649
138,26,6,0.174733,-80,-0.037222,-264,-0.184829,8152,9.82775
139,26,7,0.17599,-24,0.0289085,-248,-0.165652,8104,9.76927
140,27,0,0.177247,-120,-0.0844581,-296,-0.223182,8104,9.76927
141,27,1,0.178504,-96,-0.0561165,-264,-0.184829,8120,9.78876
142,27,2,0.179761,-104,-0.0655637,-280,-0.204006,8128,9.79851
143,27,3,0.181018,-40,0.0100141,-248,-0.165652,8104,9.76927
144,27,4,0.182275,-96,-0.0561165,-288,-0.213594,8104,9.76927
145,27,5,0.183532,-72,-0.0277748,-248,-0.165652,8136,9.80826
146,27,6,0.184789,-96,-0.0561165,-344,-0.280713,8152,9.82775
147,27,7,0.186047,-64,-0.0183276,-296,-0.223182,8120,9.78876
148,28,0,0.187304,-64,-0.0183276,-280,-0.204006,8208,9.89599
149,28,1,0.188561,-96,-0.0561165,-296,-0.223182,8156,9.83263
150,28,2,0.189818,-64,-0.0183276,-288,-0.213594,8144,9.81801
151,28,3,0.191075,-56,-0.00888039,-264,-0.184829,8128,9.79851
152,28,4,0.192332,-104,-0.0655637,-272,-0.194417,8128,9.79851
153,28,5,0.193589,-96,-0.0561165,-288,-0.213594,8152,9.82775
154,28,6,0.194846,-64,-0.0183276,-304,-0.232771,8128,9.79851
155,28,7,0.196103,-80,-0.037222,-232,-0.146475,8112,9.77902
156,29,0,0.19736,-96,-0.0561165,-232,-0.146475,8152,9.82775
157,29,1,0.198617,-80,-0.037222,-264,-0.184829,8096,9.75952
158,29,2,0.199874,-56,-0.00888039,-200,-0.108121,8124,9.79364
159,29,3,0.201131,-72,-0.0277748,-240,-0.156063,8104,9.76927
160,29,4,0.202388,-72,-0.0277748,-232,-0.146475,8104,9.76927
161,29,5,0.203646,-48,0.000566833,-224,-0.136887,8120,9.78876
162,29,6,0.204903,-48,0.000566833,-196,-0.103327,8148,9.82288
163,29,7,0.20616,-88,-0.0466693,-180,-0.0841503,8136,9.80826
164,30,0,0.207417,-36,0.0147377,-176,-0.0793561,8160,9.8375
165,30,1,0.208674,-72,-0.0277748,-192,-0.098533,8128,9.79851
166,30,2,0.209931,-12,0.0430793,-160,-0.0601793,8128,9.79851
167,30,3,0.211188,-48,0.000566833,-160,-0.0601793,8136,9.80826
168,30,4,0.212445,-56,-0.00888039,-152,-0.0505909,8128,9.79851
169,30,5,0.213702,-28,0.0241849,-160,-0.0601793,8176,9.857
170,30,6,0.214959,-24,0.0289085,-112,-0.0026488,8192,9.87649
171,30,7,0.216216,-16,0.0383557,-152,-0.0505909,8148,9.82288
172,31,0,0.217473,-56,-0.00888039,-120,-0.0122372,8208,9.89599
173,31,1,0.21873,-32,0.0194613,-160,-0.0601793,8164,9.84238
174,31,2,0.219987,-24,0.0289085,-96,0.016528,8204,9.89112
175,31,3,0.221245,-16,0.0383557,-120,-0.0122372,8180,9.86187
176,31,4,0.222502,-48,0.000566833,-104,0.00693962,8168,9.84725
177,31,5,0.223759,-48,0.000566833,-112,-0.0026488,8192,9.87649
178,31,6,0.225016,-28,0.0241849,-128,-0.0218256,8160,9.8375
179,31,7,0.226273,-4,0.0525265,-128,-0.0218256,8144,9.81801
180,32,0,0.22753,-40,0.0100141,-104,0.00693962,8124,9.79364
181,32,1,0.228787,-36,0.0147377,-136,-0.0314141,8124,9.79364
182,32,2,0.230044,-36,0.0147377,-104,0.00693962,8136,9.80826
183,32,3,0.231301,-4,0.0525265,-120,-0.0122372,8180,9.86187
184,32,4,0.232558,-32,0.0194613,-128,-0.0218256,8180,9.86187
185,32,5,0.233815,-48,0.000566833,-144,-0.0410025,8104,9.76927
186,32,6,0.235072,-40,0.0100141,-136,-0.0314141,8164,9.84238
187,32,7,0.236329,-56,-0.00888039,-184,-0.0889446,8172,9.85212
188,34,0,0.237586,-56,-0.00888039,-216,-0.127298,8068,9.7254
189,34,1,0.238843,-56,-0.00888039,-232,-0.146475,8152,9.82775
190,34,2,0.240101,-88,-0.0466693,-248,-0.165652,8148,9.82288
191,34,3,0.241358,-64,-0.0183276,-240,-0.156063,8096,9.75952
192,34,4,0.242615,-56,-0.00888039,-208,-0.11771,8128,9.79851
193,34,5,0.243872,-80,-0.037222,-240,-0.156063,8104,9.76927
194,34,6,0.245129,-104,-0.0655637,-256,-0.17524,8120,9.78876
195,34,7,0.246386,-88,-0.0466693,-256,-0.17524,8164,9.84238
196,35,0,0.247643,-80,-0.037222,-288,-0.213594,8168,9.84725
197,35,1,0.2489,-136,-0.103353,-256,-0.17524,8156,9.83263
198,35,2,0.250157,-48,0.000566833,-296,-0.223182,8172,9.85212
199,35,3,0.251414,-96,-0.0561165,-272,-0.194417,8112,9.77902
200,35,4,0.252671,-80,-0.037222,-256,-0.17524,8104,9.76927
201,35,5,0.253928,-104,-0.0655637,-264,-0.184829,8180,9.86187
202,35,6,0.255185,-104,-0.0655637,-264,-0.184829,8128,9.79851
203,35,7,0.256442,-80,-0.037222,-272,-0.194417,8144,9.81801
204,36,0,0.2577,-40,0.0100141,-248,-0.165652,8144,9.81801
205,36,1,0.258957,-64,-0.0183276,-224,-0.136887,8096,9.75952
206,36,2,0.260214,-72,-0.0277748,-264,-0.184829,8064,9.72053
207,36,3,0.261471,-80,-0.037222,-216,-0.127298,8136,9.80826
208,36,4,0.262728,-64,-0.0183276,-272,-0.194417,8168,9.84725
209,36,5,0.263985,-40,0.0100141,-248,-0.165652,8120,9.78876
210,36,6,0.265242,-40,0.0100141,-184,-0.0889446,8152,9.82775
211,36,7,0.266499,-44,0.00529044,-192,-0.098533,8112,9.77902
212,37,0,0.267756,-72,-0.0277748,-208,-0.11771,8084,9.7449
213,37,1,0.269013,-4,0.0525265,-216,-0.127298,8144,9.81801
214,37,2,0.27027,-12,0.0430793,-216,-0.127298,8140,9.81313
215,37,3,0.271527,-16,0.0383557,-168,-0.0697677,8088,9.74977
216,37,4,0.272784,-56,-0.00888039,-188,-0.0937388,8128,9.79851
217,37,5,0.274041,-40,0.0100141,-196,-0.103327,8156,9.83263
218,37,6,0.275299,-12,0.0430793,-184,-0.0889446,8148,9.82288
219,37,7,0.276556,-12,0.0430793,-204,-0.112916,8196,9.88137
220,38,0,0.277813,-40,0.0100141,-144,-0.0410025,8148,9.82288
221,38,1,0.27907,-64,-0.0183276,-136,-0.0314141,8176,9.857
222,38,2,0.280327,-40,0.0100141,-120,-0.0122372,8164,9.84238
223,38,3,0.281584,12,0.071421,-136,-0.0314141,8168,9.84725
224,38,4,0.282841,16,0.0761446,-112,-0.0026488,8176,9.857
225,38,5,0.284098,-12,0.0430793,-136,-0.0314141,8144,9.81801
226,38,6,0.285355,-8,0.0478029,-152,-0.0505909,8176,9.857
227,38,7,0.286612,4,0.0619738,-136,-0.0314141,8140,9.81313
228,39,0,0.287869,-12,0.0430793,-152,-0.0505909,8156,9.83263
229,39,1,0.289126,-8,0.0478029,-168,-0.0697677,8156,9.83263
230,39,2,0.290383,-4,0.0525265,-112,-0.0026488,8160,9.8375
231,39,3,0.29164,-20,0.0336321,-168,-0.0697677,8172,9.85212
232,39,4,0.292898,-4,0.0525265,-136,-0.0314141,8136,9.80826
233,39,5,0.294155,-12,0.0430793,-96,0.016528,8128,9.79851
234,39,6,0.295412,0,0.0572501,-152,-0.0505909,8152,9.82775
235,40,0,0.296669,-12,0.0430793,-144,-0.0410025,8096,9.75952
236,40,1,0.297926,24,0.0855918,-176,-0.0793561,8180,9.86187
237,40,2,0.299183,-12,0.0430793,-176,-0.0793561,8188,9.87162
238,40,3,0.30044,-24,0.0289085,-152,-0.0505909,8200,9.88624
239,40,4,0.301697,40,0.104486,-176,-0.0793561,8224,9.91549
240,40,5,0.302954,8,0.0666974,-180,-0.0841503,8176,9.857
241,40,6,0.304211,-64,-0.0183276,-196,-0.103327,8112,9.77902
242,40,7,0.305468,-56,-0.00888039,-188,-0.0937388,8028,9.67666
243,41,0,0.306725,-20,0.0336321,-204,-0.112916,8112,9.77902
244,41,1,0.307982,-24,0.0289085,-204,-0.112916,8128,9.79851
245,41,2,0.309239,-24,0.0289085,-224,-0.136887,8180,9.86187
246,41,3,0.310497,-32,0.0194613,-212,-0.122504,8176,9.857
247,41,4,0.311754,-40,0.0100141,-224,-0.136887,8192,9.87649
248,41,5,0.313011,-32,0.0194613,-196,-0.103327,8120,9.78876
249,41,6,0.314268,-32,0.0194613,-224,-0.136887,8164,9.84238
250,41,7,0.315525,-40,0.0100141,-208,-0.11771,8120,9.78876
251,42,0,0.316782,-80,-0.037222,-216,-0.127298,8132,9.80338
252,42,1,0.318039,-40,0.0100141,-288,-0.213594,8172,9.85212
253,42,2,0.319296,-56,-0.00888039,-248,-0.165652,8148,9.82288
254,42,3,0.320553,-16,0.0383557,-256,-0.17524,8160,9.8375
255,42,4,0.32181,-8,0.0478029,-272,-0.194417,8152,9.82775
256,42,5,0.323067,-48,0.000566833,-264,-0.184829,8120,9.78876
257,42,6,0.324324,-48,0.000566833,-264,-0.184829,8112,9.77902
258,42,7,0.325581,-72,-0.0277748,-232,-0.146475,8096,9.75952
259,43,0,0.326838,-80,-0.037222,-240,-0.156063,8160,9.8375
260,43,1,0.328096,-48,0.000566833,-272,-0.194417,8136,9.80826
261,43,2,0.329353,-56,-0.00888039,-280,-0.204006,8112,9.77902
262,43,3,0.33061,-56,-0.00888039,-256,-0.17524,8128,9.79851
263,43,4,0.331867,-56,-0.00888039,-264,-0.184829,8112,9.77902
264,43,5,0.333124,-72,-0.0277748,-280,-0.204006,8144,9.81801
265,43,6,0.334381,-64,-0.0183276,-280,-0.204006,8144,9.81801
266,43,7,0.335638,-72,-0.0277748,-248,-0.165652,8112,9.77902
267,44,0,0.336895,-56,-0.00888039,-216,-0.127298,8136,9.80826
268,44,1,0.338152,-48,0.000566833,-240,-0.156063,8132,9.80338
269,44,2,0.339409,-48,0.000566833,-232,-0.146475,8152,9.82775
270,44,3,0.340666,-80,-0.037222,-224,-0.136887,8144,9.81801
271,44,4,0.341923,-56,-0.00888039,-232,-0.146475,8184,9.86675
272,44,5,0.34318,-64,-0.0183276,-216,-0.127298,8152,9.82775
273,44,6,0.344437,-56,-0.00888039,-196,-0.103327,8156,9.83263
274,44,7,0.345695,-56,-0.00888039,-240,-0.156063,8144,9.81801
275,45,0,0.346952,-72,-0.0277748,-176,-0.0793561,8124,9.79364
276,45,1,0.348209,-64,-0.0183276,-184,-0.0889446,8136,9.80826
277,45,2,0.349466,-56,-0.00888039,-188,-0.0937388,8128,9.79851
