index, frame, sample, time, raw[0], cal[0]
0,10,0,0.00125571,2128,0.0530462
1,10,1,0.00251142,2129,0.0442927
2,10,2,0.00376712,2128,0.0530462
3,10,3,0.00502283,2128,0.0530462
4,10,4,0.00627854,2128,0.0530462
5,10,5,0.00753425,2129,0.0442927
6,10,6,0.00878995,2129,0.0442927
7,10,7,0.0100457,2129,0.0442927
8,11,0,0.0113014,2129,0.0442927
9,11,1,0.0125571,2129,0.0442927
10,11,2,0.0138128,2129,0.0442927
11,11,3,0.0150685,2130,0.0355392
12,11,4,0.0163242,2129,0.0442927
13,11,5,0.0175799,2130,0.0355392
14,11,6,0.0188356,2130,0.0355392
15,11,7,0.0200913,2130,0.0355392
16,12,0,0.021347,2130,0.0355392
17,12,1,0.0226027,2130,0.0355392
18,12,2,0.0238584,2130,0.0355392
19,12,3,0.0251142,2130,0.0355392
20,12,4,0.0263699,2130,0.0355392
21,12,5,0.0276256,2131,0.0267857
22,12,6,0.0288813,2130,0.0355392
23,12,7,0.030137,2130,0.0355392
24,13,0,0.0313927,2130,0.0355392
25,13,1,0.0326484,2131,0.0267857
26,13,2,0.0339041,2130,0.0355392
27,13,3,0.0351598,2131,0.0267857
28,13,4,0.0364155,2130,0.0355392
29,13,5,0.0376712,2130,0.0355392
30,13,6,0.0389269,2130,0.0355392
31,13,7,0.0401826,2130,0.0355392
32,14,0,0.0414384,2130,0.0355392
33,14,1,0.0426941,2131,0.0267857
34,14,2,0.0439498,2130,0.0355392
35,14,3,0.0452055,2130,0.0355392
36,14,4,0.0464612,2129,0.0442927
37,14,5,0.0477169,2130,0.0355392
38,14,6,0.0489726,2129,0.0442927
39,14,7,0.0502283,2129,0.0442927
40,15,0,0.051484,2129,0.0442927
41,15,1,0.0527397,2129,0.0442927
42,15,2,0.0539954,2129,0.0442927
43,15,3,0.0552511,2129,0.0442927
44,15,4,0.0565068,2128,0.0530462
45,15,5,0.0577626,2129,0.0442927
46,15,6,0.0590183,2128,0.0530462
47,15,7,0.060274,2128,0.0530462
48,16,0,0.0615297,2127,0.0617997
49,16,1,0.0627854,2128,0.0530462
50,16,2,0.0640411,2128,0.0530462
51,16,3,0.0652968,2128,0.0530462
52,16,4,0.0665525,2128,0.0530462
53,16,5,0.0678082,2128,0.0530462
54,16,6,0.0690639,2128,0.0530462
55,16,7,0.0703196,2128,0.0530462
56,17,0,0.0715753,2128,0.0530462
57,17,1,0.0728311,2128,0.0530462
58,17,2,0.0740868,2127,0.0617997
59,17,3,0.0753425,2128,0.0530462
60,17,4,0.0765982,2127,0.0617997
61,17,5,0.0778539,2128,0.0530462
62,17,6,0.0791096,2128,0.0530462
63,17,7,0.0803653,2129,0.0442927
64,18,0,0.081621,2128,0.0530462
65,18,1,0.0828767,2128,0.0530462
66,18,2,0.0841324,2128,0.0530462
67,18,3,0.0853881,2129,0.0442927
68,18,4,0.0866438,2129,0.0442927
69,18,5,0.0878995,2129,0.0442927
70,18,6,0.0891553,2129,0.0442927
71,18,7,0.090411,2130,0.0355392
72,19,0,0.0916667,2130,0.0355392
73,19,1,0.0929224,2130,0.0355392
74,19,2,0.0941781,2130,0.0355392
75,19,3,0.0954338,2130,0.0355392
76,19,4,0.0966895,2130,0.0355392
77,19,5,0.0979452,2131,0.0267857
78,19,6,0.0992009,2131,0.0267857
79,19,7,0.100457,2131,0.0267857
80,20,0,0.101712,2132,0.0180322
81,20,1,0.102968,2134,0.000525189
82,20,2,0.104224,2134,0.000525189
83,20,3,0.105479,2134,0.000525189
84,20,4,0.106735,2134,0.000525189
85,20,5,0.107991,2136,-0.0169818
86,20,6,0.109247,2136,-0.0169818
87,20,7,0.110502,2136,-0.0169818
88,21,0,0.111758,2136,-0.0169818
89,21,1,0.113014,2137,-0.0257353
90,21,2,0.114269,2136,-0.0169818
91,21,3,0.115525,2137,-0.0257353
92,21,4,0.116781,2137,-0.0257353
93,21,5,0.118037,2137,-0.0257353
94,21,6,0.119292,2136,-0.0169818
95,21,7,0.120548,2137,-0.0257353
96,22,0,0.121804,2137,-0.0257353
97,22,1,0.123059,2137,-0.0257353
98,22,2,0.124315,2137,-0.0257353
99,22,3,0.125571,2136,-0.0169818
100,22,4,0.126826,2136,-0.0169818
101,22,5,0.128082,2137,-0.0257353
102,22,6,0.129338,2136,-0.0169818
103,22,7,0.130594,2136,-0.0169818
104,23,0,0.131849,2136,-0.0169818
