index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,11,0,0.00982014,0,0,0,0,0,0
1,11,1,0.0196403,0,0,0,0,0,0
2,11,2,0.0294604,0,0,0,0,0,0
3,11,3,0.0392806,0,0,0,0,0,0
4,12,0,0.0491007,0,0,0,0,0,0
5,12,1,0.0589209,0,0,0,0,0,0
6,12,2,0.068741,0,0,0,0,0,0
7,12,3,0.0785612,0,0,0,0,0,0
8,14,0,0.0883813,0,0,0,0,0,0
9,15,0,0.0982014,0,0,0,0,0,0
10,16,0,0.108022,0,0,0,0,0,0
11,17,0,0.117842,0,0,0,0,0,0
12,18,0,0.127662,0,0,0,0,0,0
13,19,0,0.137482,0,0,0,0,0,0
14,20,0,0.147302,0,0,0,0,0,0
15,21,0,0.157122,0,0,0,0,0,0
16,22,0,0.166942,0,0,0,0,0,0
17,23,0,0.176763,0,0,0,0,0,0
18,24,0,0.186583,0,0,0,0,0,0
19,25,0,0.196403,0,0,0,0,0,0
20,26,0,0.206223,0,0,0,0,0,0
21,27,0,0.216043,0,0,0,0,0,0
22,28,0,0.225863,0,0,0,0,0,0
23,29,0,0.235683,0,0,0,0,0,0
24,30,0,0.245504,0,0,0,0,0,0
25,31,0,0.255324,0,0,0,0,0,0
26,32,0,0.265144,0,0,0,0,0,0
27,33,0,0.274964,0,0,0,0,0,0
28,34,0,0.284784,0,0,0,0,0,0
29,35,0,0.294604,0,0,0,0,0,0
30,36,0,0.304424,0,0,0,0,0,0
31,37,0,0.314245,0,0,0,0,0,0
32,38,0,0.324065,0,0,0,0,0,0
33,39,0,0.333885,0,0,0,0,0,0
34,40,0,0.343705,0,0,0,0,0,0
35,41,0,0.353525,0,0,0,0,0,0
36,42,0,0.363345,0,0,0,0,0,0
37,43,0,0.373165,0,0,0,0,0,0
38,44,0,0.382986,0,0,0,0,0,0
39,45,0,0.392806,0,0,0,0,0,0
40,46,0,0.402626,0,0,0,0,0,0
41,47,0,0.412446,0,0,0,0,0,0
42,48,0,0.422266,0,0,0,0,0,0
43,49,0,0.432086,0,0,0,0,0,0
44,50,0,0.441906,0,0,0,0,0,0
45,51,0,0.451727,0,0,0,0,0,0
46,52,0,0.461547,0,0,0,0,0,0
47,53,0,0.471367,0,0,0,0,0,0
48,54,0,0.481187,0,0,0,0,0,0
49,55,0,0.491007,0,0,0,0,0,0
50,56,0,0.500827,0,0,0,0,0,0
51,57,0,0.510647,0,0,0,0,0,0
52,58,0,0.520468,0,0,0,0,0,0
53,59,0,0.530288,0,0,0,0,0,0
54,60,0,0.540108,0,0,0,0,0,0
55,61,0,0.549928,0,0,0,0,0,0
56,62,0,0.559748,0,0,0,0,0,0
57,63,0,0.569568,0,0,0,0,0,0
58,64,0,0.579388,0,0,0,0,0,0
59,65,0,0.589209,0,0,0,0,0,0
60,66,0,0.599029,0,0,0,0,0,0
61,67,0,0.608849,0,0,0,0,0,0
62,68,0,0.618669,0,0,0,0,0,0
63,69,0,0.628489,0,0,0,0,0,0
64,70,0,0.638309,0,0,0,0,0,0
65,71,0,0.648129,0,0,0,0,0,0
66,72,0,0.65795,0,0,0,0,0,0
67,73,0,0.66777,0,0,0,0,0,0
68,74,0,0.67759,0,0,0,0,0,0
69,75,0,0.68741,0,0,0,0,0,0
70,76,0,0.69723,0,0,0,0,0,0
71,77,0,0.70705,0,0,0,0,0,0.0942696
72,78,0,0.716871,0,0,0,0,0,0.169685
73,79,0,0.726691,0,0,0,0,0,0.320517
74,80,0,0.736511,0,0,0,0,0,0.52791
75,81,0,0.746331,0,0,0,0,0,0.773011
76,82,0,0.756151,0,0.0002,0,0.0203663,0,0.942696
77,83,0,0.765971,0,0.0004,0,0.0203663,0,1.13124
78,84,0,0.775791,1,0.0008,1,0.0407326,1,1.2255
79,85,0,0.785612,1,0.0014,0,0.0610989,-1,1.31977
80,86,0,0.795432,2,0.0022,1,0.0814652,1,1.39519
81,87,0,0.805252,3,0.003,1,0.0814652,0,1.52717
82,88,0,0.815072,4,0.004,1,0.101832,0,1.79112
83,89,0,0.824892,5,0.005,1,0.101832,0,2.14935
84,90,0,0.834712,6,0.0062,1,0.122198,0,2.56413
85,91,0,0.844532,7,0.0076,1,0.142564,0,3.29944
86,92,0,0.854353,9,0.0094,2,0.183297,1,4.18557
87,93,0,0.864173,11,0.0116,2,0.224029,0,5.24139
88,94,0,0.873993,14,0.0144,3,0.285128,1,6.37262
89,95,0,0.883813,17,0.0176,3,0.325861,0,7.48501
90,96,0,0.893633,21,0.0218,4,0.427692,1,8.38999
91,97,0,0.903453,25,0.0268,4,0.509158,0,9.1253
92,98,0,0.913273,32,0.033,7,0.631355,3,9.63435
93,99,0,0.923094,39,0.0402,7,0.733187,0,9.97372
94,100,0,0.932914,48,0.0486,9,0.855385,2,10.0114
95,101,0,0.942734,57,0.0578,9,0.93685,0,9.63435
96,102,0,0.952554,67,0.068,10,1.03868,1,8.97447
97,103,0,0.962374,78,0.079,11,1.12015,1,7.80552
98,104,0,0.972194,90,0.091,12,1.22198,1,6.35377
99,105,0,0.982014,103,0.1036,13,1.28308,1,4.75119
100,106,0,0.991835,117,0.1168,14,1.34418,1,3.12975
101,107,0,1.00165,130,0.1302,13,1.36454,-1,1.50831
102,108,0,1.01147,144,0.1434,14,1.34418,1,0.0942697
103,109,0,1.02129,157,0.1562,13,1.30344,-1,-1.11238
104,110,0,1.03112,169,0.1688,12,1.28308,-1,-1.99852
105,111,0,1.04094,181,0.181,12,1.24234,0,-2.56413
106,112,0,1.05076,193,0.193,12,1.22198,0,-2.92236
107,113,0,1.06058,205,0.2048,12,1.20161,0,-2.99777
108,114,0,1.0704,217,0.2164,12,1.18125,0,-3.07319
109,115,0,1.08022,228,0.2276,11,1.14051,-1,-3.1486
110,116,0,1.09004,239,0.2386,11,1.12015,0,-3.22402
111,117,0,1.09986,249,0.249,10,1.05905,-1,-3.29944
112,118,0,1.10968,260,0.2592,11,1.03868,1,-3.37485
113,119,0,1.1195,269,0.269,9,0.997949,-2,-3.33714
114,120,0,1.12932,279,0.2786,10,0.977582,1,-3.28058
115,121,0,1.13914,288,0.2878,9,0.93685,-1,-3.20517
116,122,0,1.14896,297,0.2968,9,0.916484,0,-3.1109
117,123,0,1.15878,306,0.3054,9,0.875751,0,-3.20517
118,124,0,1.1686,314,0.3138,8,0.855385,-1,-3.18631
119,125,0,1.17842,322,0.3218,8,0.814652,0,-3.26173
120,126,0,1.18824,330,0.3296,8,0.794286,0,-3.31829
121,127,0,1.19806,337,0.337,7,0.753553,-1,-3.356
122,128,0,1.20788,345,0.344,8,0.712821,1,-3.28058
123,129,0,1.2177,351,0.3508,6,0.692454,-2,-3.39371
124,130,0,1.22752,357,0.3572,6,0.651722,0,-3.37485
125,131,0,1.23734,364,0.3632,7,0.610989,1,-3.43141
126,132,0,1.24716,369,0.369,5,0.590623,-2,-3.356
127,133,0,1.25698,375,0.3746,6,0.570256,1,-3.356
