index, frame, sample, time, raw[0], cal[0]
274,44,2,0.34375,2141,-0.0607493
275,44,3,0.345,2142,-0.0695028
276,44,4,0.34625,2141,-0.0607493
277,44,5,0.3475,2142,-0.0695028
278,44,6,0.34875,2141,-0.0607493
279,44,7,0.35,2141,-0.0607493
280,45,0,0.35125,2141,-0.0607493
281,45,1,0.3525,2141,-0.0607493
282,45,2,0.35375,2140,-0.0519958
283,45,3,0.355,2141,-0.0607493
284,45,4,0.35625,2141,-0.0607493
285,45,5,0.3575,2142,-0.0695028
286,45,6,0.35875,2141,-0.0607493
287,45,7,0.36,2141,-0.0607493
288,46,0,0.36125,2141,-0.0607493
289,46,1,0.3625,2141,-0.0607493
290,46,2,0.36375,2141,-0.0607493
291,46,3,0.365,2141,-0.0607493
292,46,4,0.36625,2141,-0.0607493
293,46,5,0.3675,2141,-0.0607493
294,46,6,0.36875,2141,-0.0607493
295,46,7,0.37,2142,-0.0695028
296,47,0,0.37125,2141,-0.0607493
297,47,1,0.3725,2141,-0.0607493
298,47,2,0.37375,2141,-0.0607493
299,47,3,0.375,2141,-0.0607493
300,47,4,0.37625,2140,-0.0519958
301,47,5,0.3775,2140,-0.0519958
302,47,6,0.37875,2141,-0.0607493
303,47,7,0.38,2141,-0.0607493
304,48,0,0.38125,2141,-0.0607493
305,48,1,0.3825,2141,-0.0607493
306,48,2,0.38375,2141,-0.0607493
307,48,3,0.385,2141,-0.0607493
308,48,4,0.38625,2141,-0.0607493
309,48,5,0.3875,2142,-0.0695028
310,48,6,0.38875,2141,-0.0607493
311,48,7,0.39,2141,-0.0607493
312,49,0,0.39125,2141,-0.0607493
313,49,1,0.3925,2141,-0.0607493
314,49,2,0.39375,2141,-0.0607493
315,49,3,0.395,2141,-0.0607493
316,49,4,0.39625,2141,-0.0607493
317,49,5,0.3975,2141,-0.0607493
318,49,6,0.39875,2140,-0.0519958
319,49,7,0.4,2141,-0.0607493
320,50,0,0.40125,2141,-0.0607493
321,50,1,0.4025,2141,-0.0607493
322,50,2,0.40375,2141,-0.0607493
323,50,3,0.405,2141,-0.0607493
324,50,4,0.40625,2141,-0.0607493
325,50,5,0.4075,2142,-0.0695028
326,50,6,0.40875,2141,-0.0607493
327,50,7,0.41,2142,-0.0695028
328,51,0,0.41125,2141,-0.0607493
329,51,1,0.4125,2142,-0.0695028
330,51,2,0.41375,2141,-0.0607493
331,51,3,0.415,2142,-0.0695028
332,51,4,0.41625,2140,-0.0519958
333,51,5,0.4175,2141,-0.0607493
334,51,6,0.41875,2140,-0.0519958
335,51,7,0.42,2141,-0.0607493
336,52,0,0.42125,2140,-0.0519958
337,52,1,0.4225,2141,-0.0607493
338,52,2,0.42375,2141,-0.0607493
339,52,3,0.425,2141,-0.0607493
340,52,4,0.42625,2141,-0.0607493
341,52,5,0.4275,2141,-0.0607493
342,52,6,0.42875,2141,-0.0607493
343,52,7,0.43,2142,-0.0695028
344,53,0,0.43125,2141,-0.0607493
345,53,1,0.4325,2141,-0.0607493
346,53,2,0.43375,2140,-0.0519958
347,53,3,0.435,2141,-0.0607493
348,53,4,0.43625,2141,-0.0607493
349,53,5,0.4375,2141,-0.0607493
350,53,6,0.43875,2141,-0.0607493
351,53,7,0.44,2141,-0.0607493
352,54,0,0.44125,2141,-0.0607493
353,54,1,0.4425,2141,-0.0607493
354,54,2,0.44375,2141,-0.0607493
355,54,3,0.445,2142,-0.0695028
356,54,4,0.44625,2141,-0.0607493
357,54,5,0.4475,2141,-0.0607493
358,54,6,0.44875,2142,-0.0695028
359,54,7,0.45,2141,-0.0607493
360,55,0,0.45125,2141,-0.0607493
361,55,1,0.4525,2141,-0.0607493
362,55,2,0.45375,2141,-0.0607493
363,55,3,0.455,2141,-0.0607493
364,55,4,0.45625,2141,-0.0607493
365,55,5,0.4575,2142,-0.0695028
366,55,6,0.45875,2141,-0.0607493
367,55,7,0.46,2141,-0.0607493
368,56,0,0.46125,2140,-0.0519958
369,56,1,0.4625,2141,-0.0607493
370,56,2,0.46375,2140,-0.0519958
371,56,3,0.465,2141,-0.0607493
372,56,4,0.46625,2140,-0.0519958
373,56,5,0.4675,2141,-0.0607493
374,56,6,0.46875,2141,-0.0607493
375,56,7,0.47,2141,-0.0607493
376,57,0,0.47125,2141,-0.0607493
377,57,1,0.4725,2141,-0.0607493
378,57,2,0.47375,2140,-0.0519958
379,57,3,0.475,2141,-0.0607493
380,57,4,0.47625,2141,-0.0607493
381,57,5,0.4775,2141,-0.0607493
382,57,6,0.47875,2141,-0.0607493
383,57,7,0.48,2141,-0.0607493
384,58,0,0.48125,2141,-0.0607493
385,58,1,0.4825,2141,-0.0607493
386,58,2,0.48375,2141,-0.0607493
387,58,3,0.485,2141,-0.0607493
388,58,4,0.48625,2141,-0.0607493
389,58,5,0.4875,2141,-0.0607493
390,58,6,0.48875,2141,-0.0607493
391,58,7,0.49,2141,-0.0607493
392,59,0,0.49125,2140,-0.0519958
393,59,1,0.4925,2141,-0.0607493
394,59,2,0.49375,2141,-0.0607493
395,59,3,0.495,2141,-0.0607493
396,59,4,0.49625,2141,-0.0607493
397,59,5,0.4975,2141,-0.0607493
398,59,6,0.49875,2140,-0.0519958
399,59,7,0.5,2141,-0.0607493
400,60,0,0.50125,2141,-0.0607493
401,60,1,0.5025,2141,-0.0607493
402,60,2,0.50375,2140,-0.0519958
403,60,3,0.505,2141,-0.0607493
404,60,4,0.50625,2140,-0.0519958
405,60,5,0.5075,2141,-0.0607493
406,60,6,0.50875,2140,-0.0519958
407,60,7,0.51,2140,-0.0519958
408,61,0,0.51125,2140,-0.0519958
409,61,1,0.5125,2141,-0.0607493
410,61,2,0.51375,2141,-0.0607493
411,61,3,0.515,2140,-0.0519958
412,61,4,0.51625,2140,-0.0519958
413,61,5,0.5175,2141,-0.0607493
414,61,6,0.51875,2141,-0.0607493
415,61,7,0.52,2141,-0.0607493
416,62,0,0.52125,2141,-0.0607493
417,62,1,0.5225,2141,-0.0607493
418,62,2,0.52375,2141,-0.0607493
419,62,3,0.525,2141,-0.0607493
420,62,4,0.52625,2141,-0.0607493
421,62,5,0.5275,2141,-0.0607493
422,62,6,0.52875,2141,-0.0607493
423,62,7,0.53,2141,-0.0607493
424,63,0,0.53125,2140,-0.0519958
425,63,1,0.5325,2141,-0.0607493
426,63,2,0.53375,2140,-0.0519958
427,63,3,0.535,2141,-0.0607493
428,63,4,0.53625,2140,-0.0519958
429,63,5,0.5375,2141,-0.0607493
430,63,6,0.53875,2141,-0.0607493
431,63,7,0.54,2141,-0.0607493
432,64,0,0.54125,2140,-0.0519958
433,64,1,0.5425,2141,-0.0607493
434,64,2,0.54375,2141,-0.0607493
435,64,3,0.545,2141,-0.0607493
436,64,4,0.54625,2140,-0.0519958
437,64,5,0.5475,2141,-0.0607493
438,64,6,0.54875,2140,-0.0519958
439,64,7,0.55,2141,-0.0607493
440,65,0,0.55125,2141,-0.0607493
441,65,1,0.5525,2141,-0.0607493
442,65,2,0.55375,2141,-0.0607493
443,65,3,0.555,2141,-0.0607493
444,65,4,0.55625,2141,-0.0607493
445,65,5,0.5575,2141,-0.0607493
446,65,6,0.55875,2140,-0.0519958
447,65,7,0.56,2141,-0.0607493
448,66,0,0.56125,2140,-0.0519958
449,66,1,0.5625,2140,-0.0519958
450,66,2,0.56375,2140,-0.0519958
451,66,3,0.565,2140,-0.0519958
452,66,4,0.56625,2140,-0.0519958
453,66,5,0.5675,2141,-0.0607493
454,66,6,0.56875,2140,-0.0519958
455,66,7,0.57,2141,-0.0607493
456,67,0,0.57125,2140,-0.0519958
457,67,1,0.5725,2140,-0.0519958
458,67,2,0.57375,2140,-0.0519958
459,67,3,0.575,2141,-0.0607493
460,67,4,0.57625,2141,-0.0607493
461,67,5,0.5775,2141,-0.0607493
462,67,6,0.57875,2142,-0.0695028
463,67,7,0.58,2143,-0.0782563
464,68,0,0.58125,2125,0.0793067
465,68,1,0.5825,1982,1.33106
466,68,2,0.58375,1898,2.06635
467,68,3,0.585,1808,2.85417
468,68,4,0.58625,1748,3.37938
469,68,5,0.5875,1708,3.72952
470,68,6,0.58875,1696,3.83456
471,68,7,0.59,1705,3.75578
472,69,0,0.59125,1737,3.47567
473,69,1,0.5925,1787,3.03799
474,69,2,0.59375,1849,2.49527
475,69,3,0.595,1919,1.88253
476,69,4,0.59625,1993,1.23477
477,69,5,0.5975,2065,0.604517
478,69,6,0.59875,2129,0.0442927
479,69,7,0.6,2175,-0.358368
480,70,0,0.60125,2180,-0.402136
481,70,1,0.6025,2145,-0.0957633
482,70,2,0.60375,2106,0.245623
483,70,3,0.605,2088,0.403186
484,70,4,0.60625,2102,0.280637
485,70,5,0.6075,2138,-0.0344888
486,70,6,0.60875,2165,-0.270833
487,70,7,0.61,2166,-0.279587
488,71,0,0.61125,2142,-0.0695028
489,71,1,0.6125,2117,0.149335
490,71,2,0.61375,2107,0.23687
491,71,3,0.615,2120,0.123074
492,71,4,0.61625,2143,-0.0782563
493,71,5,0.6175,2139,-0.0432423
494,71,6,0.61875,2078,0.490721
495,71,7,0.62,2055,0.692052
496,72,0,0.62125,2011,1.07721
497,72,1,0.6225,1986,1.29604
498,72,2,0.62375,1961,1.51488
499,72,3,0.625,1949,1.61992
500,72,4,0.62625,1943,1.67244
501,72,5,0.6275,1948,1.62868
502,72,6,0.62875,1961,1.51488
503,72,7,0.63,1979,1.35732
504,73,0,0.63125,2000,1.17349
505,73,1,0.6325,2024,0.96341
506,73,2,0.63375,2046,0.770833
507,73,3,0.635,2067,0.58701
508,73,4,0.63625,2082,0.455707
509,73,5,0.6375,2095,0.341912
510,73,6,0.63875,2101,0.289391
511,73,7,0.64,2104,0.26313
512,74,0,0.64125,2100,0.298144
513,74,1,0.6425,2092,0.368172
514,74,2,0.64375,2080,0.473214
515,74,3,0.645,2067,0.58701
516,74,4,0.64625,2051,0.727066
517,74,5,0.6475,2034,0.875875
518,74,6,0.64875,2018,1.01593
519,74,7,0.65,2003,1.14723
520,75,0,0.65125,1992,1.24352
521,75,1,0.6525,1983,1.3223
522,75,2,0.65375,1978,1.36607
523,75,3,0.655,1977,1.37482
524,75,4,0.65625,1979,1.35732
525,75,5,0.6575,1985,1.3048
526,75,6,0.65875,1993,1.23477
527,75,7,0.66,2003,1.14723
528,76,0,0.66125,2013,1.0597
529,76,1,0.6625,2023,0.972164
530,76,2,0.66375,2031,0.902136
531,76,3,0.665,2039,0.832108
532,76,4,0.66625,2043,0.797094
533,76,5,0.6675,2046,0.770833
534,76,6,0.66875,2045,0.779587
535,76,7,0.67,2044,0.78834
536,77,0,0.67125,2041,0.814601
537,77,1,0.6725,2036,0.858368
538,77,2,0.67375,2029,0.919643
539,77,3,0.675,2024,0.96341
540,77,4,0.67625,2017,1.02468
541,77,5,0.6775,2011,1.07721
542,77,6,0.67875,2006,1.12097
543,77,7,0.68,2002,1.15599
544,78,0,0.68125,1998,1.191
545,78,1,0.6825,1997,1.19975
546,78,2,0.68375,1996,1.20851
547,78,3,0.685,1997,1.19975
548,78,4,0.68625,1998,1.191
549,78,5,0.6875,1999,1.18225
550,78,6,0.68875,2000,1.17349
551,78,7,0.69,1998,1.191
552,79,0,0.69125,1996,1.20851
553,79,1,0.6925,1996,1.20851
554,79,2,0.69375,1995,1.21726
555,79,3,0.695,1999,1.18225
556,79,4,0.69625,2000,1.17349
557,79,5,0.6975,2001,1.16474
558,79,6,0.69875,1999,1.18225
559,79,7,0.7,2001,1.16474
560,80,0,0.70125,2003,1.14723
561,80,1,0.7025,2004,1.13848
562,80,2,0.70375,2003,1.14723
563,80,3,0.705,2003,1.14723
564,80,4,0.70625,2007,1.11222
565,80,5,0.7075,2008,1.10347
566,80,6,0.70875,2008,1.10347
567,80,7,0.71,2005,1.12973
568,81,0,0.71125,1998,1.191
569,81,1,0.7125,1989,1.26978
570,81,2,0.71375,1982,1.33106
571,81,3,0.715,1979,1.35732
572,81,4,0.71625,1980,1.34856
573,81,5,0.7175,1986,1.29604
574,81,6,0.71875,1990,1.26103
575,81,7,0.72,1994,1.22602
576,82,0,0.72125,1995,1.21726
577,82,1,0.7225,1996,1.20851
578,82,2,0.72375,1996,1.20851
579,82,3,0.725,1997,1.19975
580,82,4,0.72625,2000,1.17349
581,82,5,0.7275,2004,1.13848
582,82,6,0.72875,2009,1.09471
583,82,7,0.73,2014,1.05095
584,83,0,0.73125,2019,1.00718
585,83,1,0.7325,2021,0.989671
586,83,2,0.73375,2022,0.980917
587,83,3,0.735,2023,0.972164
588,83,4,0.73625,2022,0.980917
589,83,5,0.7375,2020,0.998424
590,83,6,0.73875,2015,1.04219
591,83,7,0.74,2010,1.08596
592,84,0,0.74125,2003,1.14723
593,84,1,0.7425,1997,1.19975
594,84,2,0.74375,1990,1.26103
595,84,3,0.745,1986,1.29604
596,84,4,0.74625,1982,1.33106
597,84,5,0.7475,1981,1.33981
598,84,6,0.74875,1983,1.3223
599,84,7,0.75,1987,1.28729
600,84,8,0.75125,1989,1.26978
601,84,9,0.7525,1990,1.26103
602,85,0,0.75375,1990,1.26103
603,85,1,0.755,1988,1.27854
604,85,2,0.75625,1988,1.27854
605,85,3,0.7575,1992,1.24352
606,85,4,0.75875,1994,1.22602
607,85,5,0.76,1994,1.22602
608,86,0,0.76125,1989,1.26978
609,86,1,0.7625,1985,1.3048
610,86,2,0.76375,1978,1.36607
611,86,3,0.765,1974,1.40109
612,86,4,0.76625,1969,1.44485
613,86,5,0.7675,1967,1.46236
614,86,6,0.76875,1965,1.47987
615,86,7,0.77,1965,1.47987
616,87,0,0.77125,1962,1.50613
617,87,1,0.7725,1962,1.50613
618,87,2,0.77375,1963,1.49737
619,87,3,0.775,1965,1.47987
620,87,4,0.77625,1973,1.40984
621,87,5,0.7775,1980,1.34856
622,87,6,0.77875,1986,1.29604
623,87,7,0.78,1991,1.25228
624,88,0,0.78125,1994,1.22602
625,88,1,0.7825,1999,1.18225
626,88,2,0.78375,2004,1.13848
627,88,3,0.785,2011,1.07721
628,88,4,0.78625,2016,1.03344
629,88,5,0.7875,2019,1.00718
630,88,6,0.78875,2020,0.998424
631,88,7,0.79,2020,0.998424
632,89,0,0.79125,2018,1.01593
633,89,1,0.7925,2016,1.03344
634,89,2,0.79375,2010,1.08596
635,89,3,0.795,2004,1.13848
636,89,4,0.79625,2000,1.17349
637,89,5,0.7975,2000,1.17349
638,89,6,0.79875,2003,1.14723
639,89,7,0.8,2008,1.10347
640,90,0,0.80125,2013,1.0597
641,90,1,0.8025,2022,0.980917
642,90,2,0.80375,2028,0.928396
643,90,3,0.805,2034,0.875875
644,90,4,0.80625,2041,0.814601
645,90,5,0.8075,2048,0.753326
646,90,6,0.80875,2052,0.718312
647,90,7,0.81,2057,0.674545
648,91,0,0.81125,2058,0.665791
649,91,1,0.8125,2056,0.683298
650,91,2,0.81375,2053,0.709559
651,91,3,0.815,2046,0.770833
652,91,4,0.81625,2036,0.858368
653,91,5,0.8175,2023,0.972164
654,91,6,0.81875,2009,1.09471
655,91,7,0.82,2000,1.17349
656,92,0,0.82125,1991,1.25228
657,92,1,0.8225,1983,1.3223
658,92,2,0.82375,1974,1.40109
659,92,3,0.825,1967,1.46236
660,92,4,0.82625,1960,1.52363
661,92,5,0.8275,1958,1.54114
662,92,6,0.82875,1958,1.54114
663,92,7,0.83,1960,1.52363
664,93,0,0.83125,1963,1.49737
665,93,1,0.8325,1968,1.45361
666,93,2,0.83375,1974,1.40109
667,93,3,0.835,1978,1.36607
668,93,4,0.83625,1980,1.34856
669,93,5,0.8375,1981,1.33981
670,93,6,0.83875,1986,1.29604
671,93,7,0.84,1996,1.20851
672,94,0,0.84125,2005,1.12973
673,94,1,0.8425,2008,1.10347
674,94,2,0.84375,2005,1.12973
675,94,3,0.845,2003,1.14723
676,94,4,0.84625,2002,1.15599
677,94,5,0.8475,2006,1.12097
678,94,6,0.84875,2004,1.13848
679,94,7,0.85,2001,1.16474
680,95,0,0.85125,1996,1.20851
681,95,1,0.8525,1994,1.22602
682,95,2,0.85375,1990,1.26103
683,95,3,0.855,1988,1.27854
684,95,4,0.85625,1986,1.29604
685,95,5,0.8575,1988,1.27854
686,95,6,0.85875,1992,1.24352
687,95,7,0.86,1999,1.18225
688,96,0,0.86125,2001,1.16474
689,96,1,0.8625,2008,1.10347
690,96,2,0.86375,2015,1.04219
691,96,3,0.865,2022,0.980917
692,96,4,0.86625,2031,0.902136
693,96,5,0.8675,2033,0.884629
