index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00125858,-104,-0.0655637,-224,-0.136887,8120,9.78876
1,10,1,0.00251716,-88,-0.0466693,-208,-0.11771,8136,9.80826
2,10,2,0.00377574,-64,-0.0183276,-228,-0.141681,8112,9.77902
3,10,3,0.00503432,-112,-0.0750109,-220,-0.132092,8120,9.78876
4,10,4,0.00629291,-56,-0.00888039,-208,-0.11771,8152,9.82775
5,10,5,0.00755149,-72,-0.0277748,-168,-0.0697677,8172,9.85212
6,10,6,0.00881007,-72,-0.0277748,-196,-0.103327,8148,9.82288
7,10,7,0.0100686,-64,-0.0183276,-168,-0.0697677,8112,9.77902
8,11,0,0.0113272,-80,-0.037222,-188,-0.0937388,8164,9.84238
9,11,1,0.0125858,-72,-0.0277748,-168,-0.0697677,8104,9.76927
10,11,2,0.0138444,-48,0.000566833,-196,-0.103327,8096,9.75952
11,11,3,0.015103,-40,0.0100141,-196,-0.103327,8144,9.81801
12,11,4,0.0163616,-56,-0.00888039,-168,-0.0697677,8144,9.81801
13,11,5,0.0176201,-24,0.0289085,-168,-0.0697677,8164,9.84238
14,11,6,0.0188787,-48,0.000566833,-168,-0.0697677,8192,9.87649
15,11,7,0.0201373,-40,0.0100141,-160,-0.0601793,8184,9.86675
16,12,0,0.0213959,-88,-0.0466693,-168,-0.0697677,8144,9.81801
17,12,1,0.0226545,-48,0.000566833,-144,-0.0410025,8136,9.80826
18,12,2,0.023913,-40,0.0100141,-172,-0.0745619,8148,9.82288
19,12,3,0.0251716,-36,0.0147377,-176,-0.0793561,8144,9.81801
20,12,4,0.0264302,-80,-0.037222,-184,-0.0889446,8168,9.84725
21,12,5,0.0276888,-44,0.00529044,-184,-0.0889446,8164,9.84238
22,12,6,0.0289474,-28,0.0241849,-168,-0.0697677,8164,9.84238
23,12,7,0.0302059,-24,0.0289085,-184,-0.0889446,8096,9.75952
24,13,0,0.0314645,-24,0.0289085,-168,-0.0697677,8144,9.81801
25,13,1,0.0327231,-32,0.0194613,-184,-0.0889446,8136,9.80826
26,13,2,0.0339817,-72,-0.0277748,-160,-0.0601793,8164,9.84238
27,13,3,0.0352403,-4,0.0525265,-188,-0.0937388,8136,9.80826
28,13,4,0.0364989,-32,0.0194613,-144,-0.0410025,8120,9.78876
29,13,5,0.0377574,-48,0.000566833,-184,-0.0889446,8128,9.79851
30,13,6,0.039016,-48,0.000566833,-176,-0.0793561,8128,9.79851
31,13,7,0.0402746,-48,0.000566833,-172,-0.0745619,8160,9.8375
32,14,0,0.0415332,-48,0.000566833,-128,-0.0218256,8136,9.80826
33,14,1,0.0427918,-40,0.0100141,-152,-0.0505909,8156,9.83263
34,14,2,0.0440503,-24,0.0289085,-184,-0.0889446,8160,9.8375
35,14,3,0.0453089,-12,0.0430793,-168,-0.0697677,8152,9.82775
36,14,4,0.0465675,-48,0.000566833,-188,-0.0937388,8120,9.78876
37,14,5,0.0478261,-24,0.0289085,-160,-0.0601793,8172,9.85212
38,14,6,0.0490847,-24,0.0289085,-152,-0.0505909,8136,9.80826
39,14,7,0.0503432,-16,0.0383557,-212,-0.122504,8144,9.81801
40,15,0,0.0516018,-32,0.0194613,-188,-0.0937388,8128,9.79851
41,15,1,0.0528604,-28,0.0241849,-196,-0.103327,8160,9.8375
42,15,2,0.054119,-32,0.0194613,-192,-0.098533,8156,9.83263
43,15,3,0.0553776,-12,0.0430793,-196,-0.103327,8144,9.81801
44,15,4,0.0566362,-8,0.0478029,-208,-0.11771,8120,9.78876
45,15,5,0.0578947,-40,0.0100141,-208,-0.11771,8152,9.82775
46,15,6,0.0591533,-40,0.0100141,-240,-0.156063,8148,9.82288
47,15,7,0.0604119,-16,0.0383557,-224,-0.136887,8088,9.74977
48,16,0,0.0616705,-32,0.0194613,-196,-0.103327,8156,9.83263
49,16,1,0.0629291,-4,0.0525265,-232,-0.146475,8148,9.82288
50,16,2,0.0641876,-56,-0.00888039,-220,-0.132092,8136,9.80826
51,16,3,0.0654462,-32,0.0194613,-240,-0.156063,8176,9.857
52,16,4,0.0667048,-12,0.0430793,-204,-0.112916,8148,9.82288
53,16,5,0.0679634,-40,0.0100141,-240,-0.156063,8168,9.84725
54,16,6,0.069222,-12,0.0430793,-224,-0.136887,8140,9.81313
55,16,7,0.0704805,-16,0.0383557,-240,-0.156063,8156,9.83263
56,17,0,0.0717391,-20,0.0336321,-196,-0.103327,8120,9.78876
57,17,1,0.0729977,-24,0.0289085,-196,-0.103327,8152,9.82775
58,17,2,0.0742563,-40,0.0100141,-256,-0.17524,8140,9.81313
59,17,3,0.0755149,-4,0.0525265,-188,-0.0937388,8136,9.80826
60,17,4,0.0767735,-36,0.0147377,-192,-0.098533,8136,9.80826
61,17,5,0.078032,-16,0.0383557,-196,-0.103327,8120,9.78876
62,17,6,0.0792906,4,0.0619738,-196,-0.103327,8152,9.82775
63,17,7,0.0805492,-16,0.0383557,-208,-0.11771,8132,9.80338
64,18,0,0.0818078,-56,-0.00888039,-188,-0.0937388,8120,9.78876
65,18,1,0.0830664,4,0.0619738,-216,-0.127298,8140,9.81313
66,18,2,0.0843249,-72,-0.0277748,-164,-0.0649735,8164,9.84238
67,18,3,0.0855835,-32,0.0194613,-232,-0.146475,8124,9.79364
68,18,4,0.0868421,-56,-0.00888039,-180,-0.0841503,8148,9.82288
69,18,5,0.0881007,-24,0.0289085,-200,-0.108121,8208,9.89599
70,18,6,0.0893593,-8,0.0478029,-192,-0.098533,8152,9.82775
71,18,7,0.0906178,-4,0.0525265,-200,-0.108121,8112,9.77902
72,19,0,0.0918764,28,0.0903154,-196,-0.103327,8148,9.82288
73,19,1,0.093135,-20,0.0336321,-160,-0.0601793,8148,9.82288
74,19,2,0.0943936,-4,0.0525265,-180,-0.0841503,8172,9.85212
75,19,3,0.0956522,-4,0.0525265,-196,-0.103327,8168,9.84725
76,19,4,0.0969108,8,0.0666974,-184,-0.0889446,8156,9.83263
77,19,5,0.0981693,-12,0.0430793,-168,-0.0697677,8184,9.86675
78,19,6,0.0994279,4,0.0619738,-180,-0.0841503,8156,9.83263
79,19,7,0.100686,56,0.123381,-188,-0.0937388,8096,9.75952
80,20,0,0.101945,56,0.123381,-188,-0.0937388,8208,9.89599
81,20,1,0.103204,28,0.0903154,-184,-0.0889446,8200,9.88624
82,20,2,0.104462,-16,0.0383557,-196,-0.103327,8136,9.80826
83,20,3,0.105721,-32,0.0194613,-136,-0.0314141,8140,9.81313
84,20,4,0.106979,-40,0.0100141,-160,-0.0601793,8144,9.81801
85,20,5,0.108238,-40,0.0100141,-136,-0.0314141,8128,9.79851
86,20,6,0.109497,-20,0.0336321,-188,-0.0937388,8112,9.77902
87,20,7,0.110755,-56,-0.00888039,-176,-0.0793561,8196,9.88137
88,21,0,0.112014,-72,-0.0277748,-232,-0.146475,8152,9.82775
89,21,1,0.113272,-64,-0.0183276,-196,-0.103327,8132,9.80338
90,21,2,0.114531,-24,0.0289085,-196,-0.103327,8136,9.80826
91,21,3,0.115789,-8,0.0478029,-192,-0.098533,8152,9.82775
92,21,4,0.117048,-40,0.0100141,-136,-0.0314141,8104,9.76927
93,21,5,0.118307,-32,0.0194613,-136,-0.0314141,8144,9.81801
94,21,6,0.119565,-20,0.0336321,-180,-0.0841503,8096,9.75952
95,21,7,0.120824,-28,0.0241849,-208,-0.11771,8152,9.82775
96,22,0,0.122082,16,0.0761446,-216,-0.127298,8168,9.84725
97,22,1,0.123341,-12,0.0430793,-224,-0.136887,8144,9.81801
98,22,2,0.1246,-12,0.0430793,-208,-0.11771,8128,9.79851
99,22,3,0.125858,-8,0.0478029,-196,-0.103327,8112,9.77902
100,22,4,0.127117,-40,0.0100141,-184,-0.0889446,8136,9.80826
101,22,5,0.128375,-40,0.0100141,-204,-0.112916,8164,9.84238
102,22,6,0.129634,-56,-0.00888039,-240,-0.156063,8144,9.81801
103,22,7,0.130892,4,0.0619738,-188,-0.0937388,8120,9.78876
104,23,0,0.132151,-24,0.0289085,-188,-0.0937388,8076,9.73515
105,23,1,0.13341,-36,0.0147377,-208,-0.11771,8148,9.82288
106,23,2,0.134668,-56,-0.00888039,-204,-0.112916,8112,9.77902
107,23,3,0.135927,-40,0.0100141,-184,-0.0889446,8160,9.8375
108,23,4,0.137185,-40,0.0100141,-256,-0.17524,8128,9.79851
109,23,5,0.138444,-48,0.000566833,-240,-0.156063,8148,9.82288
110,23,6,0.139703,-40,0.0100141,-264,-0.184829,8120,9.78876
111,23,7,0.140961,-72,-0.0277748,-280,-0.204006,8080,9.74002
112,24,0,0.14222,-140,-0.108076,-296,-0.223182,8032,9.68154
113,24,1,0.143478,-140,-0.108076,-368,-0.309478,8068,9.7254
114,24,2,0.144737,-104,-0.0655637,-344,-0.280713,8064,9.72053
115,24,3,0.145995,-72,-0.0277748,-312,-0.242359,8024,9.67179
116,24,4,0.147254,-12,0.0430793,-336,-0.271124,8044,9.69616
117,24,5,0.148513,-80,-0.037222,-280,-0.204006,8080,9.74002
118,24,6,0.149771,-40,0.0100141,-240,-0.156063,8156,9.83263
119,24,7,0.15103,-40,0.0100141,-264,-0.184829,8152,9.82775
120,25,0,0.152288,48,0.113933,-204,-0.112916,8164,9.84238
121,25,1,0.153547,48,0.113933,-184,-0.0889446,8224,9.91549
122,25,2,0.154805,40,0.104486,-160,-0.0601793,8284,9.9886
123,25,3,0.156064,64,0.132828,-176,-0.0793561,8276,9.97885
124,25,4,0.157323,16,0.0761446,-160,-0.0601793,8308,10.0178
125,25,5,0.158581,-4,0.0525265,-136,-0.0314141,8172,9.85212
126,25,6,0.15984,-48,0.000566833,-180,-0.0841503,8172,9.85212
127,25,7,0.161098,-48,0.000566833,-168,-0.0697677,8208,9.89599
128,26,0,0.162357,-56,-0.00888039,-136,-0.0314141,8204,9.89112
129,26,1,0.163616,-88,-0.0466693,-112,-0.0026488,8112,9.77902
130,26,2,0.164874,-156,-0.126971,-136,-0.0314141,8164,9.84238
131,26,3,0.166133,-156,-0.126971,-160,-0.0601793,8080,9.74002
132,26,4,0.167391,-184,-0.160036,-176,-0.0793561,8080,9.74002
133,26,5,0.16865,-164,-0.136418,-172,-0.0745619,8080,9.74002
134,26,6,0.169908,-240,-0.226166,-180,-0.0841503,8060,9.71565
135,26,7,0.171167,-172,-0.145865,-176,-0.0793561,8040,9.69128
136,27,0,0.172426,-176,-0.150589,-188,-0.0937388,8044,9.69616
137,27,1,0.173684,-184,-0.160036,-188,-0.0937388,8080,9.74002
138,27,2,0.174943,-112,-0.0750109,-224,-0.136887,8084,9.7449
139,27,3,0.176201,-128,-0.0939054,-160,-0.0601793,8144,9.81801
140,27,4,0.17746,-128,-0.0939054,-188,-0.0937388,8104,9.76927
141,27,5,0.178719,-96,-0.0561165,-184,-0.0889446,8160,9.8375
142,27,6,0.179977,-28,0.0241849,-152,-0.0505909,8112,9.77902
143,27,7,0.181236,-12,0.0430793,-168,-0.0697677,8156,9.83263
144,28,0,0.182494,-24,0.0289085,-192,-0.098533,8192,9.87649
145,28,1,0.183753,16,0.0761446,-200,-0.108121,8232,9.92523
146,28,2,0.185011,-4,0.0525265,-196,-0.103327,8200,9.88624
147,28,3,0.18627,8,0.0666974,-160,-0.0601793,8152,9.82775
148,28,4,0.187529,32,0.095039,-180,-0.0841503,8188,9.87162
149,28,5,0.188787,24,0.0855918,-216,-0.127298,8192,9.87649
150,28,6,0.190046,-56,-0.00888039,-208,-0.11771,8216,9.90574
151,28,7,0.191304,-4,0.0525265,-200,-0.108121,8172,9.85212
152,29,0,0.192563,-28,0.0241849,-180,-0.0841503,8164,9.84238
153,29,1,0.193822,-4,0.0525265,-168,-0.0697677,8156,9.83263
154,29,2,0.19508,-64,-0.0183276,-192,-0.098533,8120,9.78876
155,29,3,0.196339,-52,-0.00415678,-240,-0.156063,8156,9.83263
156,29,4,0.197597,-124,-0.0891818,-196,-0.103327,8208,9.89599
157,29,5,0.198856,-88,-0.0466693,-196,-0.103327,8144,9.81801
158,29,6,0.200114,-96,-0.0561165,-208,-0.11771,8152,9.82775
159,29,7,0.201373,-140,-0.108076,-188,-0.0937388,8088,9.74977
160,29,8,0.202632,-104,-0.0655637,-208,-0.11771,8128,9.79851
161,29,9,0.20389,-148,-0.117523,-208,-0.11771,8136,9.80826
162,30,0,0.205149,-96,-0.0561165,-192,-0.098533,8140,9.81313
163,30,1,0.206407,-72,-0.0277748,-168,-0.0697677,8144,9.81801
164,30,2,0.207666,-96,-0.0561165,-168,-0.0697677,8136,9.80826
165,30,3,0.208924,-132,-0.098629,-184,-0.0889446,8156,9.83263
166,30,4,0.210183,-104,-0.0655637,-196,-0.103327,8164,9.84238
167,30,5,0.211442,-32,0.0194613,-172,-0.0745619,8152,9.82775
168,31,0,0.2127,-64,-0.0183276,-196,-0.103327,8212,9.90086
169,31,1,0.213959,-20,0.0336321,-216,-0.127298,8180,9.86187
170,31,2,0.215217,-64,-0.0183276,-184,-0.0889446,8148,9.82288
171,31,3,0.216476,-4,0.0525265,-228,-0.141681,8168,9.84725
172,31,4,0.217735,-4,0.0525265,-188,-0.0937388,8184,9.86675
173,31,5,0.218993,-40,0.0100141,-184,-0.0889446,8180,9.86187
