index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,10,0,0.00125091,8,0.0666974,-204,-0.112916,8144,9.81801
1,10,1,0.00250183,-32,0.0194613,-212,-0.122504,8112,9.77902
2,10,2,0.00375274,-24,0.0289085,-204,-0.112916,8120,9.78876
3,10,3,0.00500366,-32,0.0194613,-208,-0.11771,8172,9.85212
4,10,4,0.00625457,-48,0.000566833,-208,-0.11771,8172,9.85212
5,10,5,0.00750549,-16,0.0383557,-232,-0.146475,8132,9.80338
6,10,6,0.0087564,4,0.0619738,-224,-0.136887,8144,9.81801
7,10,7,0.0100073,-16,0.0383557,-204,-0.112916,8200,9.88624
8,10,8,0.0112582,-24,0.0289085,-192,-0.098533,8148,9.82288
9,10,9,0.0125091,-40,0.0100141,-208,-0.11771,8152,9.82775
10,10,10,0.0137601,-40,0.0100141,-196,-0.103327,8132,9.80338
11,10,11,0.015011,-56,-0.00888039,-196,-0.103327,8164,9.84238
12,11,0,0.0162619,8,0.0666974,-204,-0.112916,8144,9.81801
13,11,1,0.0175128,-32,0.0194613,-212,-0.122504,8112,9.77902
14,11,2,0.0187637,-24,0.0289085,-204,-0.112916,8120,9.78876
15,11,3,0.0200146,-32,0.0194613,-208,-0.11771,8172,9.85212
16,11,4,0.0212655,-48,0.000566833,-208,-0.11771,8172,9.85212
17,11,5,0.0225165,-16,0.0383557,-232,-0.146475,8132,9.80338
18,11,6,0.0237674,4,0.0619738,-224,-0.136887,8144,9.81801
19,11,7,0.0250183,-16,0.0383557,-204,-0.112916,8200,9.88624
20,11,8,0.0262692,-24,0.0289085,-192,-0.098533,8148,9.82288
21,11,9,0.0275201,-40,0.0100141,-208,-0.11771,8152,9.82775
22,11,10,0.028771,-40,0.0100141,-196,-0.103327,8132,9.80338
23,11,11,0.0300219,-56,-0.00888039,-196,-0.103327,8164,9.84238
24,12,0,0.0312729,-20,0.0336321,-168,-0.0697677,8120,9.78876
25,12,1,0.0325238,-16,0.0383557,-200,-0.108121,8160,9.8375
26,13,0,0.0337747,-24,0.0289085,-196,-0.103327,8120,9.78876
27,13,1,0.0350256,32,0.095039,-204,-0.112916,8136,9.80826
28,13,2,0.0362765,-48,0.000566833,-204,-0.112916,8136,9.80826
29,13,3,0.0375274,-40,0.0100141,-224,-0.136887,8136,9.80826
30,13,4,0.0387783,-24,0.0289085,-220,-0.132092,8196,9.88137
31,13,5,0.0400293,-56,-0.00888039,-224,-0.136887,8176,9.857
32,13,6,0.0412802,-48,0.000566833,-216,-0.127298,8136,9.80826
33,13,7,0.0425311,-32,0.0194613,-216,-0.127298,8120,9.78876
