index, frame, sample, time, raw[0], cal[0]
128,25,6,0.161015,2059,0.657038
129,25,7,0.162263,2058,0.665791
130,26,0,0.163511,2057,0.674545
131,26,1,0.164759,2056,0.683298
132,26,2,0.166007,2054,0.700805
133,26,3,0.167255,2052,0.718312
134,26,4,0.168504,2051,0.727066
135,26,5,0.169752,2050,0.735819
136,26,6,0.171,2048,0.753326
137,26,7,0.172248,2047,0.76208
138,27,0,0.173496,2046,0.770833
139,27,1,0.174745,2045,0.779587
140,27,2,0.175993,2044,0.78834
141,27,3,0.177241,2042,0.805847
142,27,4,0.178489,2040,0.823354
143,27,5,0.179737,2039,0.832108
144,27,6,0.180985,2037,0.849615
145,27,7,0.182234,2037,0.849615
146,28,0,0.183482,2036,0.858368
147,28,1,0.18473,2036,0.858368
148,28,2,0.185978,2034,0.875875
149,28,3,0.187226,2033,0.884629
150,28,4,0.188474,2032,0.893382
151,28,5,0.189723,2032,0.893382
152,28,6,0.190971,2031,0.902136
153,28,7,0.192219,2031,0.902136
154,29,0,0.193467,2030,0.910889
155,29,1,0.194715,2030,0.910889
156,29,2,0.195964,2029,0.919643
157,29,3,0.197212,2029,0.919643
158,29,4,0.19846,2029,0.919643
159,29,5,0.199708,2029,0.919643
160,29,6,0.200956,2028,0.928396
161,29,7,0.202204,2029,0.919643
162,30,0,0.203453,2028,0.928396
163,30,1,0.204701,2029,0.919643
164,30,2,0.205949,2028,0.928396
165,30,3,0.207197,2029,0.919643
166,30,4,0.208445,2029,0.919643
167,30,5,0.209693,2030,0.910889
168,30,6,0.210942,2029,0.919643
169,30,7,0.21219,2031,0.902136
170,31,0,0.213438,2031,0.902136
171,31,1,0.214686,2031,0.902136
172,31,2,0.215934,2031,0.902136
173,31,3,0.217182,2032,0.893382
174,31,4,0.218431,2032,0.893382
175,31,5,0.219679,2032,0.893382
176,31,6,0.220927,2032,0.893382
177,31,7,0.222175,2034,0.875875
178,32,0,0.223423,2033,0.884629
179,32,1,0.224672,2034,0.875875
180,32,2,0.22592,2034,0.875875
181,32,3,0.227168,2035,0.867122
182,32,4,0.228416,2035,0.867122
183,32,5,0.229664,2035,0.867122
184,32,6,0.230912,2035,0.867122
185,32,7,0.232161,2036,0.858368
186,33,0,0.233409,2036,0.858368
187,33,1,0.234657,2037,0.849615
188,33,2,0.235905,2037,0.849615
189,33,3,0.237153,2037,0.849615
190,33,4,0.238401,2037,0.849615
191,33,5,0.23965,2038,0.840861
192,33,6,0.240898,2038,0.840861
193,33,7,0.242146,2038,0.840861
194,34,0,0.243394,2038,0.840861
195,34,1,0.244642,2039,0.832108
196,34,2,0.245891,2039,0.832108
197,34,3,0.247139,2039,0.832108
198,34,4,0.248387,2039,0.832108
199,34,5,0.249635,2039,0.832108
200,34,6,0.250883,2039,0.832108
201,34,7,0.252131,2040,0.823354
202,34,8,0.25338,2040,0.823354
203,34,9,0.254628,2041,0.814601
204,35,0,0.255876,2041,0.814601
205,35,1,0.257124,2041,0.814601
206,35,2,0.258372,2040,0.823354
207,35,3,0.25962,2041,0.814601
208,35,4,0.260869,2041,0.814601
209,35,5,0.262117,2041,0.814601
210,36,0,0.263365,2041,0.814601
211,36,1,0.264613,2042,0.805847
212,36,2,0.265861,2041,0.814601
213,36,3,0.267109,2042,0.805847
214,36,4,0.268358,2041,0.814601
215,36,5,0.269606,2042,0.805847
216,36,6,0.270854,2042,0.805847
217,36,7,0.272102,2043,0.797094
218,37,0,0.27335,2042,0.805847
219,37,1,0.274599,2042,0.805847
220,37,2,0.275847,2043,0.797094
221,37,3,0.277095,2043,0.797094
222,37,4,0.278343,2043,0.797094
223,37,5,0.279591,2044,0.78834
224,37,6,0.280839,2044,0.78834
225,37,7,0.282088,2045,0.779587
226,38,0,0.283336,2045,0.779587
227,38,1,0.284584,2046,0.770833
228,38,2,0.285832,2046,0.770833
229,38,3,0.28708,2047,0.76208
230,38,4,0.288328,2048,0.753326
231,38,5,0.289577,2047,0.76208
232,38,6,0.290825,2049,0.744573
233,38,7,0.292073,2048,0.753326
234,39,0,0.293321,2048,0.753326
235,39,1,0.294569,2050,0.735819
236,39,2,0.295818,2049,0.744573
237,39,3,0.297066,2051,0.727066
238,39,4,0.298314,2051,0.727066
239,39,5,0.299562,2051,0.727066
240,39,6,0.30081,2051,0.727066
241,39,7,0.302058,2052,0.718312
242,40,0,0.303307,2052,0.718312
243,40,1,0.304555,2053,0.709559
244,40,2,0.305803,2054,0.700805
245,40,3,0.307051,2054,0.700805
246,40,4,0.308299,2054,0.700805
247,40,5,0.309547,2055,0.692052
248,40,6,0.310796,2054,0.700805
249,40,7,0.312044,2055,0.692052
250,41,0,0.313292,2055,0.692052
251,41,1,0.31454,2055,0.692052
252,41,2,0.315788,2055,0.692052
253,41,3,0.317036,2056,0.683298
254,41,4,0.318285,2056,0.683298
255,41,5,0.319533,2056,0.683298
256,41,6,0.320781,2056,0.683298
257,41,7,0.322029,2057,0.674545
258,42,0,0.323277,2056,0.683298
259,42,1,0.324526,2057,0.674545
260,42,2,0.325774,2057,0.674545
261,42,3,0.327022,2058,0.665791
262,42,4,0.32827,2057,0.674545
263,42,5,0.329518,2058,0.665791
264,42,6,0.330766,2057,0.674545
265,42,7,0.332015,2057,0.674545
266,43,0,0.333263,2057,0.674545
267,43,1,0.334511,2057,0.674545
268,43,2,0.335759,2057,0.674545
269,43,3,0.337007,2057,0.674545
270,43,4,0.338255,2057,0.674545
271,43,5,0.339504,2057,0.674545
272,43,6,0.340752,2057,0.674545
273,43,7,0.342,2057,0.674545
274,44,0,0.343248,2056,0.683298
275,44,1,0.344496,2056,0.683298
276,44,2,0.345745,2055,0.692052
277,44,3,0.346993,2055,0.692052
278,44,4,0.348241,2054,0.700805
279,44,5,0.349489,2054,0.700805
280,44,6,0.350737,2054,0.700805
281,44,7,0.351985,2054,0.700805
282,45,0,0.353234,2053,0.709559
283,45,1,0.354482,2053,0.709559
284,45,2,0.35573,2052,0.718312
285,45,3,0.356978,2052,0.718312
286,45,4,0.358226,2051,0.727066
287,45,5,0.359474,2052,0.718312
288,45,6,0.360723,2051,0.727066
289,45,7,0.361971,2050,0.735819
290,46,0,0.363219,2049,0.744573
291,46,1,0.364467,2048,0.753326
292,46,2,0.365715,2048,0.753326
293,46,3,0.366964,2048,0.753326
294,46,4,0.368212,2047,0.76208
295,46,5,0.36946,2049,0.744573
296,46,6,0.370708,2047,0.76208
297,46,7,0.371956,2048,0.753326
298,46,8,0.373204,2046,0.770833
299,46,9,0.374453,2048,0.753326
300,47,0,0.375701,2046,0.770833
301,47,1,0.376949,2047,0.76208
302,47,2,0.378197,2047,0.76208
303,47,3,0.379445,2046,0.770833
304,47,4,0.380693,2045,0.779587
305,47,5,0.381942,2045,0.779587
306,48,0,0.38319,2045,0.779587
307,48,1,0.384438,2044,0.78834
308,48,2,0.385686,2044,0.78834
309,48,3,0.386934,2043,0.797094
310,48,4,0.388182,2042,0.805847
311,48,5,0.389431,2041,0.814601
312,48,6,0.390679,2040,0.823354
313,48,7,0.391927,2039,0.832108
314,49,0,0.393175,2038,0.840861
315,49,1,0.394423,2037,0.849615
316,49,2,0.395672,2035,0.867122
317,49,3,0.39692,2035,0.867122
318,49,4,0.398168,2033,0.884629
319,49,5,0.399416,2032,0.893382
320,49,6,0.400664,2030,0.910889
321,49,7,0.401912,2029,0.919643
322,50,0,0.403161,2027,0.93715
323,50,1,0.404409,2026,0.945903
324,50,2,0.405657,2024,0.96341
325,50,3,0.406905,2023,0.972164
326,50,4,0.408153,2021,0.989671
327,50,5,0.409401,2019,1.00718
328,50,6,0.41065,2017,1.02468
329,50,7,0.411898,2016,1.03344
330,51,0,0.413146,2014,1.05095
331,51,1,0.414394,2012,1.06845
332,51,2,0.415642,2011,1.07721
333,51,3,0.416891,2009,1.09471
334,51,4,0.418139,2008,1.10347
335,51,5,0.419387,2006,1.12097
336,51,6,0.420635,2005,1.12973
337,51,7,0.421883,2003,1.14723
338,52,0,0.423131,2002,1.15599
339,52,1,0.42438,2001,1.16474
340,52,2,0.425628,1999,1.18225
341,52,3,0.426876,1998,1.191
342,52,4,0.428124,1996,1.20851
343,52,5,0.429372,1995,1.21726
344,52,6,0.43062,1993,1.23477
345,52,7,0.431869,1992,1.24352
346,53,0,0.433117,1990,1.26103
347,53,1,0.434365,1989,1.26978
348,53,2,0.435613,1988,1.27854
349,53,3,0.436861,1987,1.28729
350,53,4,0.438109,1985,1.3048
351,53,5,0.439358,1984,1.31355
352,53,6,0.440606,1982,1.33106
353,53,7,0.441854,1981,1.33981
354,54,0,0.443102,1990,1.26103
355,54,1,0.44435,1989,1.26978
356,54,2,0.445599,1988,1.27854
357,54,3,0.446847,1987,1.28729
358,54,4,0.448095,1985,1.3048
359,54,5,0.449343,1984,1.31355
360,54,6,0.450591,1982,1.33106
361,54,7,0.451839,1981,1.33981
362,55,0,0.453088,1971,1.42735
363,55,1,0.454336,1972,1.41859
364,55,2,0.455584,1971,1.42735
365,55,3,0.456832,1971,1.42735
366,55,4,0.45808,1971,1.42735
367,55,5,0.459328,1971,1.42735
368,55,6,0.460577,1972,1.41859
369,55,7,0.461825,1972,1.41859
370,56,0,0.463073,1972,1.41859
371,56,1,0.464321,1973,1.40984
372,56,2,0.465569,1973,1.40984
373,56,3,0.466818,1974,1.40109
374,56,4,0.468066,1974,1.40109
375,56,5,0.469314,1975,1.39233
376,56,6,0.470562,1976,1.38358
377,56,7,0.47181,1977,1.37482
378,57,0,0.473058,1978,1.36607
379,57,1,0.474307,1980,1.34856
380,57,2,0.475555,1980,1.34856
381,57,3,0.476803,1982,1.33106
382,57,4,0.478051,1983,1.3223
383,57,5,0.479299,1984,1.31355
384,57,6,0.480547,1984,1.31355
385,57,7,0.481796,1986,1.29604
386,58,0,0.483044,1986,1.29604
387,58,1,0.484292,1988,1.27854
388,58,2,0.48554,1988,1.27854
389,58,3,0.486788,1989,1.26978
390,58,4,0.488036,1989,1.26978
391,58,5,0.489285,1990,1.26103
392,58,6,0.490533,1990,1.26103
393,58,7,0.491781,1992,1.24352
394,59,0,0.493029,1991,1.25228
395,59,1,0.494277,1992,1.24352
396,59,2,0.495526,1992,1.24352
397,59,3,0.496774,1993,1.23477
398,59,4,0.498022,1993,1.23477
399,59,5,0.49927,1994,1.22602
400,59,6,0.500518,1993,1.23477
401,59,7,0.501766,1994,1.22602
402,60,0,0.503015,1994,1.22602
403,60,1,0.504263,1994,1.22602
404,60,2,0.505511,1994,1.22602
405,60,3,0.506759,1994,1.22602
406,60,4,0.508007,1993,1.23477
407,60,5,0.509255,1993,1.23477
408,60,6,0.510504,1993,1.23477
409,60,7,0.511752,1993,1.23477
410,61,0,0.513,1992,1.24352
411,61,1,0.514248,1991,1.25228
412,61,2,0.515496,1990,1.26103
413,61,3,0.516745,1990,1.26103
414,61,4,0.517993,1989,1.26978
415,61,5,0.519241,1988,1.27854
416,61,6,0.520489,1987,1.28729
417,61,7,0.521737,1987,1.28729
418,62,0,0.522985,1986,1.29604
419,62,1,0.524234,1985,1.3048
420,62,2,0.525482,1984,1.31355
421,62,3,0.52673,1983,1.3223
422,62,4,0.527978,1981,1.33981
423,62,5,0.529226,1981,1.33981
424,62,6,0.530474,1980,1.34856
425,62,7,0.531723,1980,1.34856
426,63,0,0.532971,1978,1.36607
427,63,1,0.534219,1978,1.36607
428,63,2,0.535467,1978,1.36607
429,63,3,0.536715,1978,1.36607
430,63,4,0.537964,1976,1.38358
431,63,5,0.539212,1977,1.37482
432,63,6,0.54046,1976,1.38358
433,63,7,0.541708,1977,1.37482
434,64,0,0.542956,1976,1.38358
435,64,1,0.544204,1976,1.38358
436,64,2,0.545453,1976,1.38358
437,64,3,0.546701,1976,1.38358
438,64,4,0.547949,1976,1.38358
439,64,5,0.549197,1976,1.38358
440,64,6,0.550445,1976,1.38358
441,64,7,0.551693,1977,1.37482
442,65,0,0.552942,1977,1.37482
443,65,1,0.55419,1977,1.37482
444,65,2,0.555438,1977,1.37482
445,65,3,0.556686,1978,1.36607
446,65,4,0.557934,1978,1.36607
447,65,5,0.559182,1979,1.35732
448,65,6,0.560431,1979,1.35732
449,65,7,0.561679,1980,1.34856
450,66,0,0.562927,1980,1.34856
451,66,1,0.564175,1981,1.33981
452,66,2,0.565423,1981,1.33981
453,66,3,0.566672,1982,1.33106
454,66,4,0.56792,1982,1.33106
455,66,5,0.569168,1983,1.3223
456,66,6,0.570416,1984,1.31355
457,66,7,0.571664,1985,1.3048
458,67,0,0.572912,1986,1.29604
459,67,1,0.574161,1988,1.27854
460,67,2,0.575409,1989,1.26978
461,67,3,0.576657,1991,1.25228
462,67,4,0.577905,1991,1.25228
463,67,5,0.579153,1993,1.23477
464,67,6,0.580401,1993,1.23477
465,67,7,0.58165,1994,1.22602
466,68,0,0.582898,1995,1.21726
467,68,1,0.584146,1996,1.20851
468,68,2,0.585394,1995,1.21726
469,68,3,0.586642,1995,1.21726
470,68,4,0.587891,1995,1.21726
471,68,5,0.589139,1995,1.21726
472,68,6,0.590387,1995,1.21726
473,68,7,0.591635,1996,1.20851
474,69,0,0.592883,1994,1.22602
475,69,1,0.594131,1995,1.21726
476,69,2,0.59538,1994,1.22602
477,69,3,0.596628,1994,1.22602
478,69,4,0.597876,1993,1.23477
479,69,5,0.599124,1993,1.23477
480,69,6,0.600372,1993,1.23477
481,69,7,0.60162,1993,1.23477
482,70,0,0.602869,1992,1.24352
483,70,1,0.604117,1992,1.24352
484,70,2,0.605365,1992,1.24352
485,70,3,0.606613,1992,1.24352
486,70,4,0.607861,1991,1.25228
487,70,5,0.609109,1991,1.25228
488,70,6,0.610358,1990,1.26103
489,70,7,0.611606,1989,1.26978
490,71,0,0.612854,1988,1.27854
491,71,1,0.614102,1987,1.28729
492,71,2,0.61535,1985,1.3048
493,71,3,0.616599,1984,1.31355
494,71,4,0.617847,1982,1.33106
495,71,5,0.619095,1983,1.3223
496,71,6,0.620343,1982,1.33106
497,71,7,0.621591,1982,1.33106
498,72,0,0.622839,1982,1.33106
499,72,1,0.624088,1982,1.33106
500,72,2,0.625336,1981,1.33981
501,72,3,0.626584,1980,1.34856
502,72,4,0.627832,1979,1.35732
503,72,5,0.62908,1980,1.34856
504,72,6,0.630328,1979,1.35732
505,72,7,0.631577,1981,1.33981
506,73,0,0.632825,1982,1.33106
507,73,1,0.634073,1982,1.33106
508,73,2,0.635321,1981,1.33981
509,73,3,0.636569,1980,1.34856
510,73,4,0.637818,1979,1.35732
511,73,5,0.639066,1980,1.34856
512,73,6,0.640314,1979,1.35732
513,73,7,0.641562,1981,1.33981
514,74,0,0.64281,1981,1.33981
515,74,1,0.644058,1982,1.33106
516,74,2,0.645307,1982,1.33106
517,74,3,0.646555,1984,1.31355
518,74,4,0.647803,1985,1.3048
519,74,5,0.649051,1988,1.27854
520,74,6,0.650299,1989,1.26978
521,74,7,0.651547,1992,1.24352
522,75,0,0.652796,1993,1.23477
523,75,1,0.654044,1996,1.20851
524,75,2,0.655292,1998,1.191
525,75,3,0.65654,2001,1.16474
526,75,4,0.657788,2003,1.14723
527,75,5,0.659036,2006,1.12097
528,75,6,0.660285,2007,1.11222
529,75,7,0.661533,2011,1.07721
530,76,0,0.662781,2013,1.0597
531,76,1,0.664029,2018,1.01593
532,76,2,0.665277,2021,0.989671
533,76,3,0.666526,2024,0.96341
534,76,4,0.667774,2028,0.928396
535,76,5,0.669022,2031,0.902136
536,76,6,0.67027,2035,0.867122
537,76,7,0.671518,2039,0.832108
538,77,0,0.672766,2078,0.490721
539,77,1,0.674015,2083,0.446954
540,77,2,0.675263,2088,0.403186
541,77,3,0.676511,2093,0.359419
542,77,4,0.677759,2098,0.315651
543,77,5,0.679007,2103,0.271884
544,77,6,0.680255,2107,0.23687
545,77,7,0.681504,2112,0.193102
546,78,0,0.682752,2115,0.166842
547,78,1,0.684,2119,0.131828
548,78,2,0.685248,2122,0.105567
549,78,3,0.686496,2126,0.0705532
550,78,4,0.687745,2128,0.0530462
551,78,5,0.688993,2131,0.0267857
552,78,6,0.690241,2132,0.0180322
553,78,7,0.691489,2134,0.000525189
554,79,0,0.692737,2133,0.00927869
555,79,1,0.693985,2129,0.0442927
556,79,2,0.695234,2124,0.0880602
557,79,3,0.696482,2123,0.0968137
558,79,4,0.69773,2126,0.0705532
559,79,5,0.698978,2129,0.0442927
560,79,6,0.700226,2131,0.0267857
561,79,7,0.701474,2130,0.0355392
562,80,0,0.702723,2128,0.0530462
563,80,1,0.703971,2127,0.0617997
564,80,2,0.705219,2128,0.0530462
565,80,3,0.706467,2129,0.0442927
566,80,4,0.707715,2129,0.0442927
567,80,5,0.708964,2129,0.0442927
568,80,6,0.710212,2128,0.0530462
569,80,7,0.71146,2128,0.0530462
570,81,0,0.712708,2128,0.0530462
571,81,1,0.713956,2130,0.0355392
572,81,2,0.715204,2130,0.0355392
573,81,3,0.716453,2130,0.0355392
574,81,4,0.717701,2130,0.0355392
575,81,5,0.718949,2130,0.0355392
576,81,6,0.720197,2129,0.0442927
577,81,7,0.721445,2129,0.0442927
578,82,0,0.722693,2129,0.0442927
579,82,1,0.723942,2130,0.0355392
580,82,2,0.72519,2129,0.0442927
581,82,3,0.726438,2130,0.0355392
582,82,4,0.727686,2131,0.0267857
583,82,5,0.728934,2131,0.0267857
584,82,6,0.730182,2130,0.0355392
585,82,7,0.731431,2131,0.0267857
586,83,0,0.732679,2130,0.0355392
587,83,1,0.733927,2130,0.0355392
588,83,2,0.735175,2130,0.0355392
589,83,3,0.736423,2130,0.0355392
590,83,4,0.737672,2130,0.0355392
591,83,5,0.73892,2131,0.0267857
592,83,6,0.740168,2131,0.0267857
593,83,7,0.741416,2131,0.0267857
594,84,0,0.742664,2131,0.0267857
595,84,1,0.743912,2132,0.0180322
596,84,2,0.745161,2131,0.0267857
597,84,3,0.746409,2131,0.0267857
598,84,4,0.747657,2131,0.0267857
599,84,5,0.748905,2131,0.0267857
600,84,6,0.750153,2131,0.0267857
601,84,7,0.751401,2131,0.0267857
602,85,0,0.75265,2131,0.0267857
603,85,1,0.753898,2132,0.0180322
604,85,2,0.755146,2131,0.0267857
605,85,3,0.756394,2131,0.0267857
606,85,4,0.757642,2131,0.0267857
607,85,5,0.758891,2131,0.0267857
608,85,6,0.760139,2131,0.0267857
609,85,7,0.761387,2131,0.0267857
610,86,0,0.762635,2132,0.0180322
611,86,1,0.763883,2131,0.0267857
612,86,2,0.765131,2131,0.0267857
613,86,3,0.76638,2132,0.0180322
614,86,4,0.767628,2131,0.0267857
615,86,5,0.768876,2132,0.0180322
616,86,6,0.770124,2131,0.0267857
617,86,7,0.771372,2132,0.0180322
618,87,0,0.77262,2132,0.0180322
619,87,1,0.773869,2132,0.0180322
620,87,2,0.775117,2132,0.0180322
621,87,3,0.776365,2132,0.0180322
622,87,4,0.777613,2132,0.0180322
623,87,5,0.778861,2132,0.0180322
624,87,6,0.780109,2132,0.0180322
625,87,7,0.781358,2132,0.0180322
626,88,0,0.782606,2132,0.0180322
627,88,1,0.783854,2132,0.0180322
628,88,2,0.785102,2132,0.0180322
629,88,3,0.78635,2132,0.0180322
630,88,4,0.787599,2131,0.0267857
631,88,5,0.788847,2132,0.0180322
632,88,6,0.790095,2132,0.0180322
633,88,7,0.791343,2132,0.0180322
634,89,0,0.792591,2132,0.0180322
635,89,1,0.793839,2132,0.0180322
636,89,2,0.795088,2132,0.0180322
637,89,3,0.796336,2132,0.0180322
638,89,4,0.797584,2132,0.0180322
639,89,5,0.798832,2133,0.00927869
640,89,6,0.80008,2132,0.0180322
641,89,7,0.801328,2132,0.0180322
642,90,0,0.802577,2132,0.0180322
643,90,1,0.803825,2132,0.0180322
644,90,2,0.805073,2131,0.0267857
645,90,3,0.806321,2132,0.0180322
646,90,4,0.807569,2132,0.0180322
647,90,5,0.808818,2133,0.00927869
648,90,6,0.810066,2132,0.0180322
649,90,7,0.811314,2133,0.00927869
650,91,0,0.812562,2132,0.0180322
651,91,1,0.81381,2132,0.0180322
652,91,2,0.815058,2132,0.0180322
653,91,3,0.816307,2133,0.00927869
654,91,4,0.817555,2132,0.0180322
655,91,5,0.818803,2133,0.00927869
656,91,6,0.820051,2132,0.0180322
657,91,7,0.821299,2132,0.0180322
658,92,0,0.822547,2133,0.00927869
659,92,1,0.823796,2134,0.000525189
660,92,2,0.825044,2133,0.00927869
661,92,3,0.826292,2133,0.00927869
662,92,4,0.82754,2133,0.00927869
663,92,5,0.828788,2133,0.00927869
664,92,6,0.830036,2132,0.0180322
665,92,7,0.831285,2133,0.00927869
666,93,0,0.832533,2132,0.0180322
667,93,1,0.833781,2133,0.00927869
668,93,2,0.835029,2132,0.0180322
669,93,3,0.836277,2133,0.00927869
670,93,4,0.837526,2133,0.00927869
671,93,5,0.838774,2133,0.00927869
672,93,6,0.840022,2132,0.0180322
673,93,7,0.84127,2133,0.00927869
674,94,0,0.842518,2132,0.0180322
675,94,1,0.843766,2133,0.00927869
676,94,2,0.845015,2133,0.00927869
677,94,3,0.846263,2132,0.0180322
678,94,4,0.847511,2132,0.0180322
679,94,5,0.848759,2133,0.00927869
680,94,6,0.850007,2133,0.00927869
681,94,7,0.851255,2134,0.000525189
682,95,0,0.852504,2133,0.00927869
683,95,1,0.853752,2134,0.000525189
684,95,2,0.855,2133,0.00927869
685,95,3,0.856248,2133,0.00927869
686,95,4,0.857496,2133,0.00927869
687,95,5,0.858745,2133,0.00927869
688,95,6,0.859993,2133,0.00927869
689,95,7,0.861241,2133,0.00927869
690,96,0,0.862489,2133,0.00927869
691,96,1,0.863737,2133,0.00927869
692,96,2,0.864985,2133,0.00927869
693,96,3,0.866234,2133,0.00927869
694,96,4,0.867482,2133,0.00927869
695,96,5,0.86873,2133,0.00927869
696,96,6,0.869978,2133,0.00927869
697,96,7,0.871226,2133,0.00927869
698,97,0,0.872474,2133,0.00927869
699,97,1,0.873723,2133,0.00927869
700,97,2,0.874971,2133,0.00927869
701,97,3,0.876219,2133,0.00927869
702,97,4,0.877467,2133,0.00927869
703,97,5,0.878715,2133,0.00927869
704,97,6,0.879964,2133,0.00927869
705,97,7,0.881212,2133,0.00927869
706,98,0,0.88246,2133,0.00927869
707,98,1,0.883708,2134,0.000525189
708,98,2,0.884956,2132,0.0180322
709,98,3,0.886204,2133,0.00927869
710,98,4,0.887453,2133,0.00927869
711,98,5,0.888701,2134,0.000525189
712,98,6,0.889949,2133,0.00927869
713,98,7,0.891197,2133,0.00927869
714,99,0,0.892445,2133,0.00927869
715,99,1,0.893693,2133,0.00927869
716,99,2,0.894942,2133,0.00927869
717,99,3,0.89619,2133,0.00927869
718,99,4,0.897438,2133,0.00927869
719,99,5,0.898686,2133,0.00927869
720,99,6,0.899934,2133,0.00927869
721,99,7,0.901182,2133,0.00927869
