index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,19,0,0.00124542,12,0.071421,-64,0.0548817,8176,9.857
1,19,1,0.00249084,32,0.095039,-120,-0.0122372,8144,9.81801
2,19,2,0.00373626,48,0.113933,-152,-0.0505909,8180,9.86187
3,19,3,0.00498168,48,0.113933,-128,-0.0218256,8164,9.84238
4,19,4,0.00622711,72,0.142275,-112,-0.0026488,8136,9.80826
5,19,5,0.00747253,-12,0.0430793,-104,0.00693962,8216,9.90574
6,19,6,0.00871795,4,0.0619738,-120,-0.0122372,8148,9.82288
7,19,7,0.00996337,48,0.113933,-128,-0.0218256,8128,9.79851
8,19,8,0.0112088,16,0.0761446,-136,-0.0314141,8172,9.85212
9,19,9,0.0124542,8,0.0666974,-136,-0.0314141,8156,9.83263
10,19,10,0.0136996,4,0.0619738,-120,-0.0122372,8164,9.84238
11,19,11,0.0149451,12,0.071421,-120,-0.0122372,8148,9.82288
12,20,0,0.0161905,12,0.071421,-64,0.0548817,8176,9.857
13,20,1,0.0174359,32,0.095039,-120,-0.0122372,8144,9.81801
14,20,2,0.0186813,48,0.113933,-152,-0.0505909,8180,9.86187
15,20,3,0.0199267,48,0.113933,-128,-0.0218256,8164,9.84238
16,20,4,0.0211722,72,0.142275,-112,-0.0026488,8136,9.80826
17,20,5,0.0224176,-12,0.0430793,-104,0.00693962,8216,9.90574
18,20,6,0.023663,4,0.0619738,-120,-0.0122372,8148,9.82288
19,20,7,0.0249084,48,0.113933,-128,-0.0218256,8128,9.79851
20,20,8,0.0261538,16,0.0761446,-136,-0.0314141,8172,9.85212
21,20,9,0.0273993,8,0.0666974,-136,-0.0314141,8156,9.83263
22,20,10,0.0286447,4,0.0619738,-120,-0.0122372,8164,9.84238
23,20,11,0.0298901,12,0.071421,-120,-0.0122372,8148,9.82288
24,21,0,0.0311355,-164,-0.136418,-196,-0.103327,8076,9.73515
25,21,1,0.032381,-112,-0.0750109,-240,-0.156063,8208,9.89599
26,21,2,0.0336264,-112,-0.0750109,-196,-0.103327,8120,9.78876
27,21,3,0.0348718,-120,-0.0844581,-200,-0.108121,8136,9.80826
28,21,4,0.0361172,-132,-0.098629,-184,-0.0889446,8200,9.88624
29,21,5,0.0373626,-156,-0.126971,-168,-0.0697677,8176,9.857
30,21,6,0.0386081,-120,-0.0844581,-196,-0.103327,8180,9.86187
31,21,7,0.0398535,-120,-0.0844581,-188,-0.0937388,8148,9.82288
32,22,0,0.0410989,-104,-0.0655637,-196,-0.103327,8068,9.7254
