index, frame, sample, time, raw[0], cal[0], raw[1], cal[1], raw[2], cal[2]
0,16,0,0.0012978,-4,0.0525265,-144,-0.0410025,8136,9.80826
1,16,1,0.0025956,-8,0.0478029,-196,-0.103327,8144,9.81801
2,16,2,0.0038934,-4,0.0525265,-216,-0.127298,8104,9.76927
3,16,3,0.00519119,-4,0.0525265,-196,-0.103327,8144,9.81801
4,16,4,0.00648899,-8,0.0478029,-220,-0.132092,8112,9.77902
5,16,5,0.00778679,-48,0.000566833,-188,-0.0937388,8096,9.75952
6,16,6,0.00908459,-24,0.0289085,-216,-0.127298,8112,9.77902
7,16,7,0.0103824,-24,0.0289085,-176,-0.0793561,8184,9.86675
8,16,8,0.0116802,-12,0.0430793,-212,-0.122504,8168,9.84725
9,16,9,0.012978,-4,0.0525265,-204,-0.112916,8148,9.82288
10,16,10,0.0142758,-40,0.0100141,-184,-0.0889446,8184,9.86675
11,16,11,0.0155736,-12,0.0430793,-208,-0.11771,8148,9.82288
12,17,0,0.0168714,-4,0.0525265,-144,-0.0410025,8136,9.80826
13,17,1,0.0181692,-8,0.0478029,-196,-0.103327,8144,9.81801
14,17,2,0.019467,-4,0.0525265,-216,-0.127298,8104,9.76927
15,17,3,0.0207648,-4,0.0525265,-196,-0.103327,8144,9.81801
16,17,4,0.0220626,-8,0.0478029,-220,-0.132092,8112,9.77902
17,17,5,0.0233604,-48,0.000566833,-188,-0.0937388,8096,9.75952
18,17,6,0.0246582,-24,0.0289085,-216,-0.127298,8112,9.77902
19,17,7,0.025956,-24,0.0289085,-176,-0.0793561,8184,9.86675
20,17,8,0.0272538,-12,0.0430793,-212,-0.122504,8168,9.84725
21,17,9,0.0285516,-4,0.0525265,-204,-0.112916,8148,9.82288
22,17,10,0.0298494,-40,0.0100141,-184,-0.0889446,8184,9.86675
23,17,11,0.0311472,-12,0.0430793,-208,-0.11771,8148,9.82288
24,18,0,0.032445,-88,-0.0466693,-184,-0.0889446,8132,9.80338
25,18,1,0.0337428,-56,-0.00888039,-196,-0.103327,8284,9.9886
26,18,2,0.0350406,-48,0.000566833,-196,-0.103327,8260,9.95935
27,18,3,0.0363384,-16,0.0383557,-192,-0.098533,8180,9.86187
28,19,0,0.0376362,-32,0.0194613,-180,-0.0841503,8068,9.7254
29,19,1,0.038934,-48,0.000566833,-176,-0.0793561,8096,9.75952
30,19,2,0.0402317,-4,0.0525265,-208,-0.11771,8208,9.89599
31,19,3,0.0415295,-40,0.0100141,-220,-0.132092,8256,9.95448
32,19,4,0.0428273,-32,0.0194613,-212,-0.122504,8184,9.86675
33,19,5,0.0441251,-64,-0.0183276,-216,-0.127298,8152,9.82775
34,19,6,0.0454229,-4,0.0525265,-188,-0.0937388,8088,9.74977
35,19,7,0.0467207,-12,0.0430793,-200,-0.108121,8120,9.78876
36,20,0,0.0480185,-32,0.0194613,-180,-0.0841503,8068,9.7254
37,20,1,0.0493163,-48,0.000566833,-176,-0.0793561,8096,9.75952
38,20,2,0.0506141,-4,0.0525265,-208,-0.11771,8208,9.89599
39,20,3,0.0519119,-40,0.0100141,-220,-0.132092,8256,9.95448
40,20,4,0.0532097,-32,0.0194613,-212,-0.122504,8184,9.86675
41,20,5,0.0545075,-64,-0.0183276,-216,-0.127298,8152,9.82775
42,20,6,0.0558053,-4,0.0525265,-188,-0.0937388,8088,9.74977
43,20,7,0.0571031,-12,0.0430793,-200,-0.108121,8120,9.78876
44,23,0,0.0584009,-16,0.0383557,-168,-0.0697677,8196,9.88137
45,23,1,0.0596987,-8,0.0478029,-216,-0.127298,8128,9.79851
46,23,2,0.0609965,-40,0.0100141,-180,-0.0841503,8140,9.81313
47,23,3,0.0622943,-4,0.0525265,-216,-0.127298,8088,9.74977
48,23,4,0.0635921,-64,-0.0183276,-208,-0.11771,8156,9.83263
49,23,5,0.0648899,-48,0.000566833,-184,-0.0889446,8172,9.85212
50,23,6,0.0661877,-12,0.0430793,-184,-0.0889446,8136,9.80826
51,23,7,0.0674855,12,0.071421,-212,-0.122504,8044,9.69616
52,23,8,0.0687833,4,0.0619738,-144,-0.0410025,8156,9.83263
53,23,9,0.0700811,8,0.0666974,-192,-0.098533,8156,9.83263
54,25,0,0.0713789,8,0.0666974,-180,-0.0841503,8224,9.91549
55,25,1,0.0726767,-4,0.0525265,-196,-0.103327,8128,9.79851
56,25,2,0.0739745,-8,0.0478029,-184,-0.0889446,8164,9.84238
57,25,3,0.0752723,20,0.0808682,-232,-0.146475,8156,9.83263
58,25,4,0.0765701,-16,0.0383557,-248,-0.165652,8112,9.77902
59,25,5,0.0778679,-4,0.0525265,-180,-0.0841503,8120,9.78876
60,27,0,0.0791657,-4,0.0525265,-212,-0.122504,8136,9.80826
61,27,1,0.0804635,28,0.0903154,-192,-0.098533,8164,9.84238
62,27,2,0.0817613,56,0.123381,-152,-0.0505909,8172,9.85212
63,27,3,0.0830591,20,0.0808682,-188,-0.0937388,8156,9.83263
64,27,4,0.0843569,-12,0.0430793,-176,-0.0793561,8140,9.81313
65,27,5,0.0856547,4,0.0619738,-160,-0.0601793,8180,9.86187
66,28,0,0.0869525,24,0.0855918,-184,-0.0889446,8144,9.81801
67,28,1,0.0882503,8,0.0666974,-168,-0.0697677,8184,9.86675
68,28,2,0.0895481,-12,0.0430793,-176,-0.0793561,8136,9.80826
69,28,3,0.0908459,-20,0.0336321,-184,-0.0889446,8208,9.89599
70,28,4,0.0921437,4,0.0619738,-180,-0.0841503,8200,9.88624
71,28,5,0.0934415,-40,0.0100141,-208,-0.11771,8176,9.857
72,28,6,0.0947393,-40,0.0100141,-188,-0.0937388,8104,9.76927
73,28,7,0.0960371,-32,0.0194613,-200,-0.108121,8072,9.73028
74,28,8,0.0973349,-16,0.0383557,-224,-0.136887,8144,9.81801
75,28,9,0.0986327,4,0.0619738,-204,-0.112916,8172,9.85212
76,29,0,0.0999305,-4,0.0525265,-200,-0.108121,8164,9.84238
77,29,1,0.101228,-56,-0.00888039,-216,-0.127298,8144,9.81801
78,29,2,0.102526,-64,-0.0183276,-204,-0.112916,8112,9.77902
79,29,3,0.103824,-16,0.0383557,-180,-0.0841503,8164,9.84238
80,29,4,0.105122,-8,0.0478029,-224,-0.136887,8152,9.82775
81,29,5,0.106419,-48,0.000566833,-208,-0.11771,8180,9.86187
82,30,0,0.107717,-24,0.0289085,-196,-0.103327,8140,9.81313
83,30,1,0.109015,-48,0.000566833,-208,-0.11771,8152,9.82775
84,30,2,0.110313,-12,0.0430793,-240,-0.156063,8172,9.85212
85,30,3,0.111611,-32,0.0194613,-208,-0.11771,8156,9.83263
86,30,4,0.112908,-56,-0.00888039,-236,-0.151269,8156,9.83263
87,30,5,0.114206,-48,0.000566833,-240,-0.156063,8096,9.75952
88,30,6,0.115504,-44,0.00529044,-196,-0.103327,8140,9.81313
89,30,7,0.116802,-20,0.0336321,-216,-0.127298,8192,9.87649
90,31,0,0.1181,-40,0.0100141,-172,-0.0745619,8144,9.81801
91,31,1,0.119397,-40,0.0100141,-192,-0.098533,8136,9.80826
92,31,2,0.120695,-40,0.0100141,-160,-0.0601793,8148,9.82288
93,31,3,0.121993,-32,0.0194613,-180,-0.0841503,8184,9.86675
94,31,4,0.123291,-4,0.0525265,-196,-0.103327,8164,9.84238
95,31,5,0.124589,-24,0.0289085,-220,-0.132092,8192,9.87649
96,31,6,0.125886,-56,-0.00888039,-196,-0.103327,8144,9.81801
