index, frame, sample, time, raw[0], cal[0]
288,45,6,0.361721,2044,0.78834
289,45,7,0.362973,2044,0.78834
290,46,0,0.364224,2044,0.78834
291,46,1,0.365476,2045,0.779587
292,46,2,0.366728,2045,0.779587
293,46,3,0.367979,2046,0.770833
294,46,4,0.369231,2045,0.779587
295,46,5,0.370482,2046,0.770833
296,46,6,0.371734,2046,0.770833
297,46,7,0.372986,2047,0.76208
298,47,0,0.374237,2046,0.770833
299,47,1,0.375489,2047,0.76208
300,47,2,0.376741,2047,0.76208
301,47,3,0.377992,2048,0.753326
302,47,4,0.379244,2046,0.770833
303,47,5,0.380495,2048,0.753326
304,47,6,0.381747,2047,0.76208
305,47,7,0.382999,2048,0.753326
306,48,0,0.38425,2047,0.76208
307,48,1,0.385502,2049,0.744573
308,48,2,0.386754,2047,0.76208
309,48,3,0.388005,2048,0.753326
310,48,4,0.389257,2047,0.76208
311,48,5,0.390508,2049,0.744573
312,48,6,0.39176,2048,0.753326
313,48,7,0.393012,2048,0.753326
314,49,0,0.394263,2048,0.753326
315,49,1,0.395515,2049,0.744573
316,49,2,0.396767,2048,0.753326
317,49,3,0.398018,2049,0.744573
318,49,4,0.39927,2048,0.753326
319,49,5,0.400522,2048,0.753326
320,49,6,0.401773,2048,0.753326
321,49,7,0.403025,2048,0.753326
322,50,0,0.404276,2048,0.753326
323,50,1,0.405528,2049,0.744573
324,50,2,0.40678,2048,0.753326
325,50,3,0.408031,2048,0.753326
326,50,4,0.409283,2048,0.753326
327,50,5,0.410535,2049,0.744573
328,50,6,0.411786,2048,0.753326
329,50,7,0.413038,2049,0.744573
330,51,0,0.414289,2049,0.744573
331,51,1,0.415541,2049,0.744573
332,51,2,0.416793,2049,0.744573
333,51,3,0.418044,2049,0.744573
334,51,4,0.419296,2048,0.753326
335,51,5,0.420548,2049,0.744573
336,51,6,0.421799,2049,0.744573
337,51,7,0.423051,2049,0.744573
338,52,0,0.424302,2049,0.744573
339,52,1,0.425554,2049,0.744573
340,52,2,0.426806,2049,0.744573
341,52,3,0.428057,2049,0.744573
342,52,4,0.429309,2049,0.744573
343,52,5,0.430561,2049,0.744573
344,52,6,0.431812,2050,0.735819
345,52,7,0.433064,2049,0.744573
346,52,8,0.434316,2049,0.744573
